t: 432312160 ESC: 6 Hall Sensors: 15729 768 		 Accel: 0.00 0.00
t: 432389640 ESC: 6 Hall Sensors: -10486 -13107 		 Accel: 0.00 0.00
t: 432469492 ESC: 6 Hall Sensors: 20972 -10486 		 Accel: 0.00 0.00
t: 432548308 ESC: 6 Hall Sensors: -15729 -15729 		 Accel: 0.00 0.00
t: 432576288 ESC: 6 Hall Sensors: 7864 -18350 		 Accel: 0.00 0.00
t: 432645968 ESC: 6 Hall Sensors: 18350 5243 		 Accel: 0.00 0.11
t: 432714612 ESC: 6 Hall Sensors: 7864 769 		 Accel: 0.00 0.07
t: 432833072 ESC: 6 Hall Sensors: -13107 769 		 Accel: 0.00 0.00
t: 432910564 ESC: 6 Hall Sensors: 769 -10486 		 Accel: 7.55 0.00
t: 432936160 ESC: 6 Hall Sensors: -10486 18350 		 Accel: 0.00 0.00
t: 433006124 ESC: 6 Hall Sensors: 7864 20972 		 Accel: 0.00 -0.15
t: 433075808 ESC: 6 Hall Sensors: 20972 769 		 Accel: 0.00 -0.15
t: 433144448 ESC: 6 Hall Sensors: 23593 769 		 Accel: 0.00 -0.14
t: 433264972 ESC: 6 Hall Sensors: 0 769 		 Accel: 0.00 0.00
t: 433342272 ESC: 6 Hall Sensors: 769 -15729 		 Accel: 7.56 0.00
t: 433367880 ESC: 6 Hall Sensors: -10486 -28836 		 Accel: 0.00 0.00
t: 433490784 ESC: 6 Hall Sensors: -15729 -31457 		 Accel: 0.00 7.62
t: 433570656 ESC: 6 Hall Sensors: 769 769 		 Accel: 7.68 0.00
t: 433596168 ESC: 6 Hall Sensors: 769 0 		 Accel: 0.12 7.70
t: 433655832 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.12 7.70
t: 433721352 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.14 7.71
t: 433786868 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.10 7.68
t: 433852388 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.05 7.61
t: 433917916 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.00 7.62
t: 433983428 ESC: 6 Hall Sensors: 769 769 		 Accel: -0.06 7.56
t: 434049992 ESC: 6 Hall Sensors: 768 769 		 Accel: -0.11 7.53
t: 434116548 ESC: 6 Hall Sensors: 769 769 		 Accel: -0.11 7.52
t: 434183108 ESC: 6 Hall Sensors: 769 768 		 Accel: -0.14 7.49
t: 434249668 ESC: 6 Hall Sensors: 769 768 		 Accel: -0.14 7.49
t: 434368128 ESC: 6 Hall Sensors: 769 769 		 Accel: -0.12 0.00
t: 434393640 ESC: 6 Hall Sensors: 20972 -5243 		 Accel: 0.00 0.00
t: 434512488 ESC: 6 Hall Sensors: -15729 -28836 		 Accel: 0.00 7.60
t: 434540452 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.05 7.63
t: 434605972 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.07 7.67
t: 434671496 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.09 7.66
t: 434788912 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.11 0.00
t: 434814412 ESC: 6 Hall Sensors: -13107 -18350 		 Accel: 0.00 0.00
t: 434882404 ESC: 6 Hall Sensors: 20972 5243 		 Accel: 0.00 0.09
t: 434951048 ESC: 6 Hall Sensors: 7864 769 		 Accel: 0.00 0.03
t: 435017608 ESC: 6 Hall Sensors: -13107 769 		 Accel: 0.00 0.01
t: 435138144 ESC: 6 Hall Sensors: -31457 769 		 Accel: 0.00 0.00
t: 435163728 ESC: 6 Hall Sensors: 769 0 		 Accel: -0.08 7.56
t: 435279364 ESC: 7 Hall Sensors: 769 769 		 Accel: -0.12 0.00
t: 435356780 ESC: 6 Hall Sensors: -26214 -20972 		 Accel: 0.00 0.00
t: 435384752 ESC: 6 Hall Sensors: -26214 2621 		 Accel: 0.00 0.00
t: 435454428 ESC: 6 Hall Sensors: 18350 -23593 		 Accel: 0.00 -0.11
t: 435526188 ESC: 6 Hall Sensors: 18350 770 		 Accel: 0.00 7.56
t: 435593788 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.00 7.60
t: 435659308 ESC: 6 Hall Sensors: 769 768 		 Accel: 0.03 7.64
t: 435776744 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.07 0.00
t: 435802240 ESC: 6 Hall Sensors: 18350 5243 		 Accel: 0.00 0.00
t: 435867108 ESC: 6 Hall Sensors: 23593 5243 		 Accel: 0.00 0.13
t: 435935748 ESC: 6 Hall Sensors: 5243 769 		 Accel: 0.00 0.11
t: 436002308 ESC: 6 Hall Sensors: -15729 769 		 Accel: 0.00 0.09
t: 436070948 ESC: 6 Hall Sensors: -13107 769 		 Accel: 0.00 0.07
t: 436191488 ESC: 6 Hall Sensors: 10486 769 		 Accel: 0.00 0.00
t: 436268936 ESC: 7 Hall Sensors: 769 -13107 		 Accel: 7.55 0.00
t: 436294548 ESC: 7 Hall Sensors: 20972 -5243 		 Accel: 0.00 0.00
t: 436415392 ESC: 6 Hall Sensors: 7864 -23593 		 Accel: 0.00 7.51
t: 436441300 ESC: 6 Hall Sensors: 769 769 		 Accel: -0.14 7.50
t: 436559744 ESC: 6 Hall Sensors: 769 769 		 Accel: -0.11 0.00
t: 436585252 ESC: 6 Hall Sensors: 18350 -2621 		 Accel: 0.00 0.00
t: 436652208 ESC: 6 Hall Sensors: -10486 -26214 		 Accel: 0.00 -0.03
t: 436725008 ESC: 6 Hall Sensors: -28836 769 		 Accel: 0.00 0.00
t: 436845560 ESC: 6 Hall Sensors: -10486 769 		 Accel: 0.00 0.00
t: 436871144 ESC: 6 Hall Sensors: 769 0 		 Accel: 0.10 7.68
t: 436933852 ESC: 6 Hall Sensors: 770 769 		 Accel: 0.11 7.70
t: 436999372 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.11 7.70
t: 437064892 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.10 7.69
t: 437130408 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.08 7.66
t: 437195932 ESC: 6 Hall Sensors: 770 769 		 Accel: 0.05 7.64
t: 437261452 ESC: 6 Hall Sensors: 769 769 		 Accel: 0.00 7.58
t: 437326972 ESC: 6 Hall Sensors: 769 769 		 Accel: -0.06 7.56
