microsec deg hall1 hall2 accelX accelY
451496784 6 769 768 0.08 7.67
451562308 6 770 769 0.06 7.63
451627820 6 769 769 0.02 7.64
451693344 6 769 769 0.00 7.61
451758864 6 769 769 -0.03 7.59
451825424 6 769 769 -0.07 7.58
451891984 6 769 769 -0.11 7.53
451958544 6 769 769 -0.11 7.52
452025104 6 769 769 -0.11 7.52
452091664 6 769 769 -0.08 7.54
452158224 6 769 769 -0.08 7.55
452224784 6 769 768 -0.04 7.59
452291344 6 769 769 0.02 7.62
452356864 6 769 769 0.05 7.63
452422384 6 769 769 0.08 7.65
452487904 6 769 769 0.09 7.67
452553420 6 769 769 0.07 7.68
452618940 6 769 769 0.08 7.69
452684460 6 769 769 0.07 7.65
452749980 6 769 769 0.00 7.61
452815500 6 769 769 -0.02 7.60
452882064 6 769 769 -0.05 7.56
452948620 6 769 769 -0.08 7.57
453015180 6 769 769 -0.10 7.55
453081744 6 769 769 -0.11 7.51
453148300 6 769 769 -0.11 7.51
453214864 6 769 769 -0.11 7.55
453281420 6 769 769 -0.06 7.56
453347980 6 769 769 -0.02 7.58
453414540 6 770 770 0.00 7.62
453480060 6 769 769 0.04 7.65
453545584 6 769 769 0.08 7.63
453611100 6 770 769 0.09 7.66
453676624 6 769 770 0.10 7.67
453742140 6 769 769 0.07 7.66
453807660 6 769 769 0.02 7.66
453925096 7 769 769 0.01 0.00
454002496 10 0 -7864 0.00 0.00
454079860 13 -10486 -26214 0.00 0.00
454160756 16 -10486 20972 0.00 -0.11
454241680 19 -23593 769 0.00 7.53
454319460 22 769 769 7.53 0.00
454396920 25 769 0 7.57 0.00
454474260 29 769 0 7.59 0.00
454551616 30 769 0 7.60 0.00
454628940 32 769 0 7.66 0.00
454706316 33 767 0 7.66 0.00
454783668 34 769 0 7.67 0.00
454809128 34 769 0 0.08 7.66
454868840 34 769 769 0.06 7.65
454935400 34 769 769 0.04 7.62
455001960 34 769 769 0.00 7.61
455068520 34 769 769 -0.04 7.58
455136120 34 769 769 -0.06 7.55
455203724 34 769 769 -0.10 7.55
455271320 34 769 769 -0.11 7.51
455338924 34 769 769 -0.11 7.52
455406520 34 769 769 -0.10 7.54
455474120 34 769 769 -0.08 7.56
455541720 34 769 769 -0.05 7.58
455661204 34 769 769 0.00 0.00
455686736 34 -10486 10486 0.00 0.00
455755740 34 -15729 31457 0.00 0.07
455879388 35 -13107 769 0.00 0.00
455957176 34 769 0 7.66 0.00
455982636 34 769 0 0.05 7.64
456042348 34 769 769 0.64 8.36
456108908 34 768 767 0.68 7.85
456175472 34 765 766 -0.16 7.88
456243068 34 761 762 -0.69 7.19
456310668 34 752 756 -0.34 7.72
456378268 34 733 737 -1.13 6.67
456445868 34 702 685 0.00 7.94
456512432 34 684 576 -0.23 6.78
456631916 35 733 548 0.53 0.00
456764548 43 -15729 0 0.00 0.00
456824984 51 0 0 0.00 0.00
456902688 56 766 766 8.79 0.00
456980128 59 769 0 7.83 0.00
457005580 59 769 0 0.33 6.09
457065292 59 766 768 0.62 5.75
457131852 59 762 763 0.39 5.12
457198412 59 733 723 1.50 3.70
457264972 59 566 493 1.63 1.70
457331532 59 591 532 0.03 4.74
457398092 59 749 735 0.41 0.11
457464652 59 768 767 6.11 -0.20
457532252 59 770 770 5.07 -3.25
457599852 59 768 767 7.55 1.72
457666420 59 756 753 1.66 8.08
457732972 59 679 633 0.23 3.59
457799532 59 438 398 0.40 -0.50
457867132 59 687 675 -1.72 0.21
457934732 59 762 760 3.18 0.11
458001292 59 770 769 5.46 4.03
458067860 59 769 769 5.62 1.90
458134420 59 766 764 11.05 -2.04
458203052 59 742 725 3.12 7.75
458269612 59 784 484 0.35 3.90
458336172 59 560 583 1.22 1.91
458402740 59 744 746 1.04 -0.90
458470340 59 768 768 4.84 -0.93
458537932 59 770 770 1.81 1.03
458656380 60 767 766 5.25 0.00
458733836 61 -10486 0 0.00 0.00
458759380 61 7864 31457 0.00 0.00
458879244 62 13107 -31457 0.00 5.14
458959100 64 765 764 3.59 0.00
458984656 64 770 0 5.19 -0.45
459099312 66 770 769 3.91 0.00
459124872 66 20972 -31457 0.00 0.00
459245760 69 -28836 -26214 0.00 2.05
459326688 73 423 398 -0.37 0.00
459404112 75 729 0 -0.38 0.00
459429576 75 767 0 5.81 -0.19
459491380 75 769 769 6.85 4.11
459557940 75 769 769 5.33 -1.17
459625540 75 768 765 5.57 -3.09
459693140 75 748 738 1.50 3.93
459759700 75 691 556 0.90 1.85
459826260 75 390 510 6.86 -0.40
459893860 75 731 728 -1.51 -0.67
459962500 75 767 765 4.52 -1.78
460030100 75 770 769 5.99 -1.08
460097700 75 768 768 2.87 1.51
460164260 75 756 756 7.01 0.06
460282704 78 735 667 -0.23 0.00
460360132 81 -13107 2621 0.00 0.00
460438972 85 -15729 10486 0.00 0.00
460518844 86 -5243 -31457 0.00 0.00
460598716 89 -15729 -20972 0.00 6.77
460679628 92 -23593 756 0.00 8.85
460757416 95 725 616 2.57 0.00
460834876 98 471 0 -1.01 0.00
460912236 101 731 0 -0.80 0.00
460989644 102 768 0 0.23 0.00
461015156 102 769 0 6.11 -1.02
461077936 102 769 769 4.36 1.35
461145532 102 765 763 6.63 0.08
461213136 102 744 718 -2.02 3.87
461281776 102 791 485 -0.93 3.84
461350416 102 515 546 3.88 0.45
461418016 102 751 743 -1.39 -0.65
461487692 102 769 768 3.71 -1.05
461608220 103 770 769 3.22 0.00
461685732 107 -26214 15729 0.00 0.00
461766676 111 18350 -13107 0.00 0.00
461847608 115 -7864 0 0.00 0.00
461925012 118 5243 -10486 0.00 0.00
462004868 120 10486 5243 0.00 0.00
462062780 122 -5243 0 0.00 0.00
462151292 124 761 764 1.37 0.00
462228772 127 716 0 1.85 0.00
462306152 128 411 0 0.26 0.00
462383556 129 752 0 -1.75 0.00
462409068 129 769 0 -4.06 -1.78
462473928 129 770 768 1.06 1.94
462541528 129 737 734 -1.93 5.81
462610168 129 563 333 -2.26 1.90
462678808 129 749 744 -2.04 6.09
462747452 129 771 769 0.81 -0.88
462816088 129 761 763 0.00 3.51
462883688 129 800 526 1.80 0.49
462951288 129 623 645 3.83 2.03
463018888 129 770 766 2.37 2.22
463086488 129 770 769 2.05 4.19
463154092 129 738 739 2.82 -1.88
463222728 129 490 336 -1.23 -4.72
463292408 129 746 743 -2.91 2.83
463361056 129 771 769 -5.43 -3.43
463430736 129 762 762 -1.27 6.35
463499376 129 725 578 1.31 2.87
463566980 129 581 606 5.02 -2.30
463635620 129 769 763 2.07 0.05
463703220 129 771 769 -2.26 5.02
463771860 129 747 746 -1.59 -1.89
463841528 129 730 283 -0.58 -4.73
463911208 129 741 739 -1.49 -0.97
463980888 129 771 769 0.86 -4.88
464049528 129 760 764 2.23 -0.40
464118164 129 643 604 0.92 1.21
464185768 129 528 555 0.66 0.00
464253364 129 767 761 0.84 4.05
464320964 129 771 769 0.91 0.99
464388568 129 754 754 2.11 1.26
464456164 129 866 288 -4.23 0.48
464524804 129 697 702 2.42 -1.12
464593444 129 771 768 -1.74 -5.61
464663124 129 768 768 -5.54 -2.17
464732808 129 690 711 -3.39 3.19
464801448 129 348 520 -0.76 1.85
464870084 129 762 754 3.52 -4.43
464938728 129 772 770 1.43 0.04
465006328 129 762 761 4.46 -0.14
465074964 129 852 438 4.67 2.64
465142568 129 659 682 0.52 -2.38
465211212 129 769 767 -4.19 -4.16
465280888 129 767 769 -1.98 1.19
465349528 129 714 736 -3.56 1.10
465418172 129 435 389 -0.50 -1.42
465487852 129 750 744 1.62 4.16
465555448 129 772 770 -2.45 -1.55
465625140 129 766 763 0.66 0.60
465692736 129 767 549 -0.59 3.30
465761376 129 562 604 -0.69 -0.38
465831056 129 768 764 -1.89 -3.99
465900740 129 769 769 -2.74 2.69
465969376 129 730 741 2.49 1.03
466036968 129 793 356 1.50 2.41
466104572 129 740 724 -0.38 -1.33
466174248 129 772 768 -4.30 -2.37
466243928 129 768 766 3.70 -0.43
466312564 129 727 668 -1.10 0.56
466381204 129 478 534 -2.30 -3.12
466450888 129 760 756 1.85 -3.55
466519528 129 770 769 -1.56 -0.67
466589204 129 749 757 -1.92 2.54
466657848 129 781 425 2.60 1.01
466725444 129 696 679 1.00 -6.65
466794084 129 771 766 3.16 -3.49
466862728 129 771 768 -1.49 -2.87
466984312 131 733 725 0.90 0.00
467061824 134 -20972 -7864 0.00 0.00
467119840 136 -10486 0 0.00 0.00
467211384 139 760 763 -1.52 0.00
467288860 141 523 0 0.48 0.00
467366260 143 672 0 -1.08 0.00
467443672 144 769 0 -0.82 0.00
467469184 144 764 0 -2.10 0.11
467533000 144 751 748 -0.58 1.62
467601640 144 887 265 -0.96 1.74
467670280 144 720 714 -2.17 -0.82
467739956 144 771 769 0.66 -2.93
467808592 144 763 766 1.61 -1.75
467877232 144 640 688 -2.04 2.01
467945872 144 447 518 0.53 -3.31
468014512 144 765 759 0.73 -2.50
468083152 144 772 769 1.39 3.35
468150752 144 753 756 1.49 1.27
468218352 144 892 305 2.22 2.49
468285952 144 701 677 -1.46 -1.91
468355632 144 770 768 -1.45 -4.38
468425312 144 768 768 -5.42 -0.21
468494992 144 672 702 -1.39 1.42
468563632 144 355 534 -2.40 -0.66
468633312 144 766 759 -1.81 1.76
468701952 144 771 769 0.31 2.49
468769552 144 750 755 5.53 -0.97
468838192 144 811 274 -4.06 -1.96
468907876 144 715 700 -1.72 -3.43
468977556 144 771 768 -3.96 -0.30
469047236 144 765 766 1.30 2.31
469114836 144 646 702 2.27 1.31
469182440 144 348 503 3.97 -5.37
469251084 144 762 754 0.89 3.86
469318688 144 772 770 -3.34 -0.37
469388360 144 757 759 1.13 -2.79
469508892 144 822 414 -1.85 0.00
469534492 144 -20972 0 -0.17 0.00
469603432 144 768 -31457 2.48 0.00
469726048 145 28836 5243 0.00 0.98
469804872 145 307 417 -2.31 0.00
469830484 145 756 0 0.45 0.70
469895252 145 770 766 -1.13 2.07
470015772 144 769 769 -1.10 0.00
470093260 144 -31457 -2621 0.00 0.00
470122272 144 28836 5243 0.00 0.00
470192996 144 -2621 20972 0.00 -1.50
470317676 144 -10486 770 0.00 0.00
470344612 144 533 0 0.81 4.77
470410136 144 338 344 -4.55 -2.10
470479812 144 743 733 -1.29 -1.98
470601372 145 772 769 -5.22 0.00
470626980 145 18350 -13107 0.00 0.00
470699028 145 15729 23593 0.00 -2.47
470771828 145 -18350 713 0.00 -1.46
470843588 145 772 768 -4.93 -3.62
470913256 145 766 768 1.58 -1.45
470981904 145 602 708 -2.20 0.05
471050532 145 268 483 -3.91 0.30
471119172 145 764 757 0.33 0.12
471186776 145 771 769 1.92 3.53
471254376 145 754 759 0.87 0.76
471321976 145 587 425 -3.39 2.17
471390612 145 640 644 1.53 -2.71
471459252 145 770 766 2.29 -2.00
471527896 145 769 768 -3.93 -1.75
471597572 145 699 734 0.75 0.28
471665172 145 268 458 -0.43 0.26
471733812 145 754 747 4.51 -3.20
471802456 145 772 769 -4.75 -1.21
471872136 145 760 762 0.55 2.49
471939736 145 464 510 1.68 -1.00
472008372 145 596 609 1.39 2.14
472075976 145 770 765 -0.48 -1.59
472145656 145 769 768 1.40 2.90
472213256 145 692 738 2.20 -3.53
472281896 145 312 384 -5.39 0.45
472350540 145 749 740 -5.66 1.91
472419176 145 772 769 -4.14 -1.83
472488856 145 761 764 6.30 1.76
472556460 145 430 575 0.57 -0.88
472625100 145 478 576 0.33 -0.59
472693740 145 768 763 -1.79 -2.86
472763424 145 770 769 -0.87 1.05
472832068 145 718 743 1.34 -1.29
472900708 145 358 328 -4.55 0.18
472969348 145 745 736 -3.47 -2.70
473039028 145 772 769 -4.41 -2.57
473108704 145 763 764 -2.37 2.47
473177336 145 531 613 -4.50 -3.90
473247016 145 435 547 -0.80 0.10
473315652 145 768 764 -1.98 1.60
473384296 145 771 769 -3.87 -1.27
473453976 145 723 747 0.38 -3.71
473522612 145 351 325 -2.82 -0.10
473592292 145 738 724 -3.97 3.09
473660936 145 772 769 -0.56 -1.69
473730612 145 764 766 2.59 1.16
473850104 147 546 650 -2.11 0.00
473927608 150 -13107 26214 0.00 0.00
474008544 153 7864 7864 0.00 0.00
474086360 158 -31457 18350 0.00 0.00
474167288 163 -20972 2621 0.00 2.71
474247200 168 -2621 761 0.00 2.83
474273096 168 772 770 -1.59 2.81
474341736 168 763 765 6.62 -1.08
474410376 168 640 716 0.98 1.35
474477976 168 266 459 -1.07 -0.28
474547656 168 756 753 -2.04 2.86
474616296 168 772 768 -2.78 -2.69
474685976 168 752 759 2.59 0.39
474805496 171 302 477 2.93 0.00
474882992 176 -10486 5243 0.00 0.00
474962872 180 -10486 -7864 0.00 0.00
474991880 180 -23593 26214 0.00 0.00
475064672 180 -28836 -18350 0.00 0.23
475138512 180 -10486 683 0.00 -3.85
475210280 180 770 768 -3.28 0.10
475278912 180 766 768 0.00 -1.55
475347552 180 617 718 1.74 6.07
475415152 180 263 489 -1.87 -0.51
475484832 180 760 754 -4.31 -2.16
475554516 180 772 770 -4.60 -0.74
475624192 180 755 760 3.94 -0.99
475692832 180 460 423 -3.77 2.08
475761476 180 639 655 -3.56 0.00
475830116 180 768 2621 -0.58 0.00
475899796 180 770 0 -2.74 0.00
475966356 180 0 18350 0.00 3.05
476033956 180 26214 276 0.00 -0.75
476104680 180 -5243 754 0.00 0.90
476174364 180 7864 772 0.00 0.34
476243000 180 -20972 755 0.00 3.79
476313724 180 5243 342 0.00 1.89
476382364 180 7864 637 0.00 -2.10
476452044 180 -10486 770 0.00 -5.79
476575724 180 -23593 768 0.00 0.00
476602656 180 324 0 -1.68 3.02
476669216 180 322 530 2.97 -5.69
476737864 180 763 758 0.94 1.27
476805452 180 772 769 2.67 6.07
476873052 180 752 754 6.76 2.37
476940656 180 423 266 4.16 -0.93
477009296 180 708 714 2.65 -3.68
477077936 180 772 769 0.34 -2.09
477146572 180 762 766 0.90 2.41
477214176 180 316 626 1.25 2.17
477281776 180 498 568 5.42 0.37
477349376 180 769 764 -1.32 1.93
477418016 180 771 769 -3.46 1.33
477486652 180 691 738 2.77 1.79
477554252 180 259 426 -2.58 3.02
477622896 180 752 749 -0.12 3.41
477691532 180 771 770 0.08 -3.13
477760176 180 752 759 -2.43 4.02
477828816 180 345 415 3.36 2.77
477896416 180 695 684 3.25 -7.61
477965056 180 772 768 -0.14 -0.59
478034736 180 766 766 2.09 3.60
478102340 180 436 627 2.96 -0.27
478170984 180 407 553 -1.46 -0.20
478240660 180 768 764 -2.60 5.17
478309300 180 769 769 -0.28 -1.00
478378976 180 678 739 1.72 5.10
478446580 180 260 462 4.39 -2.97
478515224 180 752 748 -2.31 2.47
478583864 180 772 770 0.00 1.50
478651468 180 761 761 -2.28 5.77
478771988 180 651 476 2.37 0.00
478797580 180 -18350 -10486 0.00 0.00
478869640 180 20972 -10486 0.00 3.44
478942436 180 -31457 761 0.00 2.02
479013152 180 280 570 3.22 -0.28
479081800 180 614 630 5.16 1.61
479149388 180 770 767 0.13 2.52
479216992 180 767 768 3.24 2.59
479284588 180 656 736 1.88 1.47
479352192 180 261 417 1.14 0.44
479419792 180 752 747 -1.10 4.09
479488432 180 771 769 2.52 3.79
479556032 180 760 762 -0.13 1.36
479624672 180 709 515 5.58 4.20
479692272 180 622 617 2.26 1.51
479759868 180 771 767 0.19 -0.18
479828512 180 770 768 1.15 1.92
479896108 180 648 708 -1.64 3.94
479964752 180 266 488 2.25 -0.05
480033388 180 766 761 0.88 4.26
480100988 180 771 769 3.11 1.13
480168588 180 724 754 1.31 5.21
480236192 180 294 269 0.81 2.48
480303792 180 730 714 4.86 -2.76
480372432 180 771 769 -0.24 2.92
480441068 180 766 766 4.08 -0.30
480509712 180 681 628 5.36 2.85
480577312 180 481 583 4.33 0.80
480644912 180 769 764 -1.71 2.28
480713556 180 772 768 -0.23 6.55
480782196 180 731 734 1.62 -0.16
480850836 180 268 527 2.66 2.63
480918436 180 760 754 -2.26 1.48
480987080 180 772 768 0.19 0.58
481054676 180 738 760 0.65 3.32
481122276 180 257 308 0.03 -0.94
481190924 180 747 683 1.56 2.86
481258524 180 769 769 1.02 3.59
481378004 163 764 766 6.72 0.00
481455476 154 0 23593 0.00 0.00
481532972 146 -23593 10486 0.00 0.00
481613908 140 -26214 18350 0.00 0.00
481694828 135 -10486 18350 0.00 1.76
481775744 132 26214 340 0.00 -1.59
481802680 132 773 768 -3.55 2.26
481923240 130 772 770 -0.41 0.00
482000720 124 -2621 15729 0.00 0.00
482080584 116 -13107 -20972 0.00 1.16
482162536 109 18350 770 0.00 5.78
482240352 104 750 759 4.97 0.00
482317860 98 319 0 5.42 0.00
482395236 91 741 0 -5.00 0.00
482472564 86 769 0 2.17 0.00
482549928 83 748 0 7.87 0.00
482627268 80 612 0 -2.66 0.00
482704644 74 759 0 -1.80 0.00
482781980 72 768 0 3.52 0.00
482859340 69 734 0 8.33 0.00
482936712 67 468 0 0.22 0.00
483014072 66 761 0 1.60 0.00
483039524 66 768 0 1.64 1.70
483099244 66 764 765 3.63 2.27
483165804 66 729 654 6.44 -4.40
483233404 66 599 540 2.14 -0.60
483301008 66 762 761 -0.09 2.00
483368608 66 770 770 0.52 6.03
483435164 66 714 748 3.49 8.22
483553632 64 312 451 0.66 0.00
483631080 61 26214 -20972 0.00 0.00
483710968 57 2621 28836 0.00 2.48
483788776 53 2621 256 0.00 1.96
483866260 50 758 730 1.23 0.00
483891812 50 770 0 2.98 -1.52
483954548 50 768 769 0.33 5.26
484072988 47 742 748 0.97 0.00
484150444 43 2621 13107 0.00 0.00
484228248 39 0 -13107 0.00 0.00
484305660 35 -7864 2621 0.00 0.00
484383436 29 -2621 -7864 0.00 0.00
484462252 25 -7864 28836 0.00 0.00
484541092 21 -18350 28836 0.00 0.00
484620980 19 -10486 0 0.00 0.00
484698388 18 -20972 2621 0.00 0.00
484777208 17 -31457 -5243 0.00 0.00
484857088 16 31457 0 0.00 0.75
484882640 16 -31457 628 0.00 3.96
484949532 16 -10486 779 0.00 -3.97
485020260 16 7864 629 0.00 1.94
485087856 16 5243 772 0.00 -1.75
485208380 15 -7864 772 0.00 0.00
485285880 13 520 0 2.29 0.00
485363244 9 756 0 3.51 0.00
485440576 1 770 0 6.24 0.00
485517860 0 766 0 3.96 0.00
485543272 0 759 0 1.52 8.62
485600952 0 720 756 2.13 9.00
485666472 0 727 750 -1.52 6.87
485733028 0 737 753 -1.17 6.97
485799592 0 739 754 -0.95 7.58
485866148 0 751 754 -0.52 6.44
485932708 0 754 753 0.17 6.27
485998228 0 758 755 -0.25 6.72
486064788 0 757 753 -0.84 7.05
486131348 0 753 753 -0.96 7.44
486197908 0 750 753 -1.14 7.09
486264468 0 749 752 -1.19 6.98
486331028 0 751 752 -0.98 7.02
486397588 0 754 752 -0.49 7.45
486464148 0 757 753 0.27 7.81
486529668 0 758 752 0.89 8.01
486595192 0 759 753 1.31 8.33
486660712 0 758 752 1.64 8.41
486726228 0 759 753 1.50 8.44
486791748 0 758 752 0.94 8.22
486857272 0 758 753 0.21 7.65
486922788 0 757 753 -0.58 7.21
486989352 0 757 753 -1.00 6.89
487055912 0 755 753 -1.06 6.60
487122472 0 757 753 -0.84 6.77
487189032 0 756 753 -0.41 7.11
487255588 0 758 753 0.04 7.43
487321112 0 757 753 0.23 7.68
487386632 0 758 753 0.16 7.87
487452152 0 758 753 -0.12 7.75
487518708 0 757 753 -0.51 7.46
487585272 0 757 753 -0.75 7.30
487651828 0 757 753 -0.72 7.26
487718392 0 757 754 -0.45 7.34
487784948 0 757 752 0.08 7.78
487850472 0 758 752 0.58 8.01
487915992 0 758 753 0.87 8.15
487981508 0 758 752 0.89 8.13
488047028 0 758 753 0.76 8.08
488112548 0 758 753 0.33 7.74
488178068 0 758 753 -0.21 7.41
488244628 0 757 753 -0.59 7.10
488311188 0 757 753 -0.93 6.83
488377748 0 757 753 -0.87 6.89
488444308 0 757 753 -0.58 7.13
488510868 0 757 753 -0.23 7.44
488577428 0 758 753 0.19 7.75
488642948 0 758 753 0.36 7.87
488708468 0 758 753 0.32 7.93
488773988 0 759 754 0.10 7.82
488839508 0 758 753 -0.11 7.66
488906068 0 757 753 -0.35 7.52
488972628 0 757 753 -0.49 7.43
489039188 0 758 752 -0.42 7.44
489105748 0 758 753 -0.16 7.64
489172308 0 758 753 0.07 7.81
489237828 0 758 753 0.30 7.82
489303348 0 758 753 0.28 7.78
489368868 0 758 753 0.14 7.65
489434392 0 757 753 -0.06 7.43
489500952 0 757 753 -0.34 7.22
489567512 0 757 753 -0.59 7.10
489634072 0 757 752 -0.63 7.14
489700632 0 757 753 -0.54 7.27
489767192 0 758 753 -0.24 7.51
489833752 0 758 753 0.10 7.75
489899284 0 758 753 0.30 7.88
489964804 0 758 753 0.45 7.94
