microsec deg hall1 hall2 accelX accelY
22814048 91 -2621 763 0.00 2.50
22881648 91 13107 793 0.00 -1.34
22950288 91 -2621 600 0.00 6.48
23017884 91 28836 766 0.00 -2.32
23086528 91 18350 772 0.00 -2.23
23155168 91 18350 765 0.00 -0.34
23223808 91 15729 722 0.00 2.12
23291408 91 31457 728 0.00 -1.43
23360040 91 -23593 763 0.00 -1.65
23429728 91 26214 772 0.00 2.15
23497324 91 5243 770 0.00 2.06
23563888 91 7864 751 0.00 -4.62
23631488 91 -18350 562 0.00 -1.75
23701164 91 28836 756 0.00 0.56
23768764 91 -13107 771 0.00 -4.57
23838444 91 -10486 768 0.00 -1.65
23908128 91 31457 712 0.00 5.99
23975728 91 -23593 813 0.00 -1.10
24045408 91 18350 762 0.00 -0.84
24114052 91 -7864 771 0.00 2.72
24181652 91 -18350 771 0.00 2.35
24250296 91 -13107 756 0.00 -0.48
24319968 91 2621 525 0.00 2.10
24386528 91 -13107 752 0.00 -5.10
24456216 91 13107 770 0.00 -0.34
24524856 91 -2621 770 0.00 1.25
24592460 91 20972 740 0.00 7.00
24660060 91 26214 862 0.00 2.76
24727660 91 2621 752 0.00 -1.05
24795260 91 20972 770 0.00 -0.74
24863900 91 -15729 772 0.00 5.28
24932540 91 -10486 762 0.00 2.42
25001180 91 31457 866 0.00 -3.13
25069804 91 20972 701 0.00 2.27
25137420 91 23593 770 0.00 -0.89
25206044 91 -5243 771 0.00 -0.97
25274680 91 23593 745 0.00 0.22
25342288 91 2621 863 0.00 1.69
25408848 91 23593 747 0.00 1.81
25476448 91 26214 769 0.00 -1.77
25545088 91 -13107 771 0.00 3.77
25613724 91 20972 766 0.00 5.62
25681328 91 7864 783 0.00 2.07
25747888 91 23593 548 0.00 3.80
25815488 91 -23593 768 0.00 -2.23
25885168 91 -26214 772 0.00 -2.98
25954848 91 -13107 763 0.00 -0.56
26024528 91 -31457 694 0.00 4.07
26093168 91 28836 752 0.00 2.68
26160764 91 13107 766 0.00 2.07
26228364 91 2621 771 0.00 3.84
26294924 91 10486 770 0.00 3.26
26362528 91 -5243 753 0.00 4.35
26430124 91 13107 416 0.00 -2.76
26498764 91 -20972 754 0.00 -4.20
26568448 91 5243 771 0.00 -1.30
26636044 91 768 767 -2.33 2.61
26702608 91 722 726 1.79 0.64
26768128 91 858 365 -0.56 0.79
26834688 91 758 738 4.64 -0.72
26901244 91 770 768 2.63 2.26
26966768 91 772 770 6.50 0.99
27032284 91 762 751 3.74 1.08
27097804 91 848 447 -4.40 0.30
27164364 91 668 703 -1.27 0.05
27230928 91 768 764 -1.68 -0.44
27298524 91 772 770 0.28 -0.02
27365088 91 762 762 2.78 -2.31
27431648 91 729 628 4.42 2.22
27497164 91 758 557 0.33 -1.18
27563728 91 765 758 2.64 0.90
27629244 91 771 771 5.43 0.06
27694764 91 770 766 3.61 1.64
27760284 91 750 685 5.01 -0.06
27826844 91 596 538 -0.65 -0.40
27894448 91 743 753 0.59 -1.88
27961008 91 770 770 -2.20 -3.16
28028604 91 770 769 -2.64 -0.79
28096208 91 724 734 4.49 3.87
28161724 91 825 396 3.31 0.24
28227244 91 754 726 7.89 1.62
28292764 91 770 769 2.36 3.09
28358288 91 771 770 7.58 2.69
28423804 91 765 758 3.11 5.96
28489328 91 812 417 1.28 -0.20
28555888 91 585 681 1.46 0.34
28621408 91 765 761 -3.36 -0.69
28689004 91 772 770 1.31 0.33
28754520 91 763 764 4.10 0.41
28820044 91 715 662 4.97 1.36
28885568 91 802 567 1.86 2.09
28951088 91 762 754 2.77 1.38
29016600 91 771 771 1.68 0.61
29082128 91 771 768 1.34 0.98
29147644 91 754 733 2.83 3.14
29213168 91 799 453 -2.21 3.15
29279724 91 736 739 -0.70 0.77
29346288 91 770 770 -2.55 -1.36
29413884 91 770 770 0.29 0.36
29479408 91 755 754 5.59 0.05
29544924 91 862 396 0.81 3.33
29610448 91 727 700 4.80 0.00
29675960 91 769 768 -0.90 0.24
29742524 91 772 770 4.32 0.94
29808048 91 763 763 1.28 -1.57
29874608 91 738 621 -3.96 1.48
29941168 91 465 621 4.25 -0.23
30007724 91 761 759 -4.21 -0.06
30075324 91 771 771 0.25 -2.24
30141888 91 768 767 2.63 0.12
30207408 91 722 704 4.51 3.92
30272928 91 781 538 2.61 -0.27
30339484 91 762 747 3.17 -1.37
30406044 91 771 769 1.12 1.04
30471568 91 771 769 6.06 1.80
30537088 91 760 745 5.18 3.51
30602604 91 841 370 -0.68 1.85
30669168 91 704 724 2.44 -0.96
30735728 91 769 768 0.26 -0.37
30802288 91 771 770 0.35 0.79
30867804 91 755 757 -0.69 4.39
30934368 91 850 452 -0.40 2.65
31000928 91 732 653 1.35 -1.83
31067488 91 770 766 -0.82 -2.40
31135088 91 772 770 5.41 -0.88
31201644 91 765 761 2.73 -2.56
31268208 91 745 651 2.79 -0.59
31334768 91 480 639 -1.10 -0.54
31402368 91 760 759 -0.19 3.75
31468924 91 771 770 -0.38 -2.30
31536524 91 766 766 2.17 2.86
31602048 91 717 710 3.16 -0.10
31668608 91 836 500 2.93 -0.13
31735164 91 759 743 3.15 -0.24
31801724 91 770 770 1.97 -1.45
31868288 91 772 768 4.57 -0.55
31934844 91 758 736 2.80 2.07
32000368 91 847 342 -1.16 -0.52
32067968 91 701 728 2.12 -0.02
32134528 91 768 768 1.38 -2.10
32201088 91 772 770 -1.22 1.23
32267644 91 750 754 1.61 3.11
32333168 91 805 507 2.54 3.37
32398684 91 745 686 0.85 2.34
32464208 91 769 765 1.32 0.55
32529736 91 771 769 4.56 4.73
32595248 91 770 765 3.01 0.47
32660764 91 751 677 2.56 -0.09
32727328 91 411 590 -1.04 -1.33
32794928 91 751 754 1.47 1.18
32860444 91 771 770 -0.90 -0.09
32928044 91 770 768 -1.48 2.18
32994608 91 724 726 0.96 -1.91
33061164 91 860 424 0.91 0.00
33126684 91 757 740 4.50 0.45
33192208 91 770 769 6.49 0.62
33257740 91 772 770 3.95 -0.81
33324296 91 763 753 5.38 3.49
33389808 91 859 382 -1.51 0.66
33456368 91 639 705 3.16 1.86
33521892 91 766 765 -1.64 -1.09
33589488 91 772 771 -2.71 -0.97
33657096 91 761 762 2.59 -0.38
33723660 91 684 620 2.38 -0.27
33790216 91 750 610 6.41 0.34
33855728 91 765 758 2.98 1.94
33973168 92 771 770 9.45 0.00
34033576 96 2621 0 0.00 0.00
34202676 111 -15729 0 0.00 0.00
34280076 117 772 0 -3.39 -2.18
34357484 125 762 762 0.76 0.00
34434928 134 554 0 2.37 0.00
34512268 138 714 0 0.03 0.00
34537708 138 770 0 1.61 -0.25
34598476 138 772 770 2.37 1.56
34665040 138 771 765 2.90 4.87
34783512 142 754 648 5.11 0.00
34860972 154 -28836 0 0.00 0.00
34944980 156 -31457 0 0.00 0.00
34983668 156 -23593 0 7.17 0.00
35036392 156 742 2621 5.15 0.00
35103984 156 602 -7864 4.52 0.00
35224544 168 31457 -20972 0.00 4.58
35304432 180 10486 771 0.00 3.71
35330080 180 765 756 0.56 0.00
35395840 180 -31457 752 0.00 1.77
35465516 180 20972 527 0.00 1.37
35534152 180 20972 672 0.00 -1.64
35603832 180 -18350 769 0.00 -2.16
35674552 180 -28836 771 0.00 0.68
35744232 180 -23593 742 0.00 0.13
35813912 180 -28836 882 0.00 -0.72
35884632 180 10486 753 0.00 0.00
35953272 180 -28836 770 0.00 1.43
36022952 180 7864 771 0.00 2.93
36090552 180 28836 752 0.00 2.42
36159192 180 0 873 0.00 -2.85
36224712 180 10486 722 0.00 1.49
36293352 180 -13107 769 0.00 -2.55
36364072 180 2621 771 0.00 4.41
36431676 180 5243 748 0.00 2.83
36499276 180 -23593 874 0.00 0.19
36568956 180 7864 750 0.00 -3.50
36637600 180 23593 770 0.00 0.57
36706248 180 15729 770 0.00 2.99
36774876 180 5243 750 0.00 1.36
36842476 180 -23593 790 0.00 -1.97
36913204 180 -13107 717 0.00 2.42
36982884 180 -26214 770 0.00 -2.01
37053600 180 13107 770 0.00 4.67
37122240 180 -5243 734 0.00 8.05
37190884 180 -15729 576 0.00 -0.19
37261600 180 23593 759 0.00 -0.27
37331272 180 -2621 771 0.00 2.41
37399912 180 26214 770 0.00 1.68
37468552 180 7864 742 0.00 1.02
37536152 180 -20972 696 0.00 -3.76
37606872 180 -10486 747 0.00 1.04
37676552 180 -23593 771 0.00 -3.33
37747272 180 28836 769 0.00 5.10
37815912 180 28836 731 0.00 2.36
37884552 180 -20972 666 0.00 1.68
37954232 180 -18350 763 0.00 3.56
38023912 180 -15729 772 0.00 -0.69
38094632 180 15729 764 0.00 0.60
38163276 180 -18350 777 0.00 5.63
38232956 180 13107 669 0.00 5.20
38301600 180 -13107 768 0.00 4.57
38371284 180 10486 772 0.00 3.17
38439916 180 23593 756 0.00 -0.76
38509600 180 -26214 853 0.00 0.46
38579280 180 -10486 733 0.00 5.65
38648964 180 7864 770 0.00 -0.74
38717600 180 28836 771 0.00 4.00
38786240 180 31457 759 0.00 0.56
38854884 180 0 848 0.00 0.42
38919360 180 18350 687 0.00 2.06
38988004 180 -13107 768 0.00 -0.86
39058716 180 18350 771 0.00 -6.84
39128392 180 18350 754 0.00 -1.10
39249984 179 0 827 0.00 0.00
39327300 180 764 0 -0.91 0.00
39352756 180 770 0 5.63 4.50
39413512 180 770 766 0.54 7.23
39480072 180 755 740 0.79 2.22
39546632 180 870 355 2.32 -0.73
39614232 180 728 729 -1.66 3.62
39681832 180 770 770 -3.78 6.72
39749436 180 769 768 1.29 1.42
39815996 180 731 736 1.53 2.38
39882556 180 705 548 0.06 -0.97
39950156 180 756 747 -1.11 -0.46
40018796 180 771 770 -2.37 -0.95
40087436 180 771 768 2.19 1.45
40153996 180 741 682 -2.37 -0.27
40222636 180 668 575 -3.93 1.21
40342136 180 761 761 -2.68 0.00
40370972 180 -2621 -18350 0.00 0.00
40437708 180 -26214 -7864 0.00 0.00
40509476 180 -18350 2621 0.00 0.00
40580196 180 -5243 26214 0.00 0.00
40650916 180 -18350 -2621 0.00 7.24
40722668 180 -7864 770 0.00 0.66
40791312 180 18350 756 0.00 2.04
40859944 180 7864 734 0.00 -0.90
40928580 180 -18350 758 0.00 3.15
40998264 180 -28836 770 0.00 -3.14
41068984 180 18350 759 0.00 -3.73
41138664 180 5243 736 0.00 -2.85
41207304 180 7864 722 0.00 0.38
41274904 180 28836 770 0.00 1.04
41343544 180 -7864 772 0.00 2.00
41412180 180 23593 764 0.00 -0.03
41481864 180 -31457 860 0.00 -0.83
41552584 180 28836 646 0.00 -3.96
41622264 180 -20972 770 0.00 -3.12
41692988 180 -13107 771 0.00 -1.95
41763708 180 20972 706 0.00 3.52
41884228 180 18350 556 0.00 0.00
41909840 180 770 0 0.67 0.00
41973552 180 -18350 769 0.00 3.65
42043236 180 2621 763 0.00 10.16
42111872 180 -18350 767 0.00 -0.04
42182596 180 7864 429 0.00 -0.05
42251232 180 5243 732 0.00 0.42
42318836 180 -20972 771 0.00 1.37
42388524 180 5243 769 0.00 -2.16
42457164 180 -2621 705 0.00 -2.23
42526844 180 -7864 753 0.00 1.48
42595484 180 5243 764 0.00 -2.58
42664124 180 -5243 771 0.00 2.59
42732760 180 -5243 771 0.00 4.77
42801392 180 -28836 747 0.00 1.73
42922984 180 5243 546 0.00 0.00
42948560 180 768 0 -1.17 -3.69
43013356 180 772 770 1.69 3.45
43079916 180 761 761 -0.83 0.64
43147524 180 797 687 2.87 3.56
43214080 180 716 662 2.56 -1.64
43281684 180 770 767 0.01 2.16
43348240 180 769 770 5.25 6.16
43414800 180 738 758 0.38 0.50
43481360 180 850 590 2.03 0.67
43547920 180 720 706 -1.42 3.81
43615512 180 767 768 3.59 1.29
43682072 180 769 770 5.30 -2.42
43749668 180 752 750 -4.61 4.00
43817268 180 897 617 -1.20 2.35
43884868 180 701 720 0.22 3.99
44003352 180 769 769 -0.80 0.00
44028900 180 -13107 0 1.71 0.00
44094760 180 746 -31457 1.98 0.00
44164440 180 596 -28836 1.66 0.00
44286044 180 10486 2621 0.00 1.39
44311944 180 770 769 0.07 0.00
44378504 180 -10486 757 0.00 1.22
44448184 180 -13107 753 0.00 -1.40
44518896 180 -26214 656 0.00 2.77
44588572 180 15729 770 0.00 -1.06
44658256 180 2621 771 0.00 1.80
44725864 180 728 749 1.27 0.92
44792420 180 807 518 2.55 1.69
44858984 180 743 702 3.01 -1.32
44978460 180 770 768 -1.74 0.00
45007304 180 31457 26214 0.00 0.00
45124876 180 -13107 -28836 0.00 0.64
45153876 180 20972 749 0.00 -1.58
45223556 180 23593 770 0.00 -0.89
45293236 180 26214 769 0.00 -1.53
45362916 180 20972 744 0.00 -6.57
45432596 180 26214 756 0.00 1.87
45501244 180 -28836 756 0.00 -1.06
45571964 180 -10486 771 0.00 -2.91
45642684 180 -7864 771 0.00 -0.48
45712368 180 -31457 689 0.00 6.42
45782048 180 31457 514 0.00 2.09
45902572 180 -23593 764 0.00 0.00
45928476 180 766 0 3.40 0.00
45992948 180 0 750 0.00 1.23
46057428 180 5243 841 0.00 -3.31
46126068 180 -13107 705 0.00 1.43
46195752 180 -13107 769 0.00 -0.06
46266476 180 -28836 772 0.00 4.02
46336156 180 2621 725 0.00 1.69
46403756 180 -23593 422 0.00 -0.70
46474464 180 7864 764 0.00 -0.86
46543112 180 -28836 771 0.00 -4.63
46613832 180 -5243 763 0.00 0.32
46682464 180 815 567 1.87 5.29
46800952 180 710 637 1.18 0.00
46829796 180 -7864 0 -1.39 0.00
46891320 180 770 -28836 0.66 0.00
46961000 180 764 -23593 0.89 0.00
47030680 180 -20972 -15729 0.00 0.58
47103480 180 28836 756 0.00 0.00
47172120 180 -10486 770 0.00 2.46
47241796 180 13107 766 0.00 -2.37
47311480 180 -28836 713 0.00 -3.63
47382200 180 -13107 674 0.00 3.35
47451880 180 2621 764 0.00 -3.91
47520520 180 0 772 0.00 -2.60
47586040 180 -5243 755 0.00 0.52
47654680 180 15729 769 0.00 -0.91
47724364 180 10486 741 0.00 0.59
47793004 180 31457 770 0.00 2.38
47861644 180 13107 771 0.00 3.12
47930284 180 0 749 0.00 4.54
47994764 180 -15729 826 0.00 -1.24
48065484 180 5243 753 0.00 0.92
48133088 180 -31457 771 0.00 -0.59
48203812 180 20972 768 0.00 -3.44
48273492 180 7864 703 0.00 -1.59
48342132 180 -10486 701 0.00 -1.38
48412852 180 -13107 764 0.00 0.26
48482528 180 10486 772 0.00 4.33
48551160 180 758 751 -1.75 1.60
48618760 180 893 498 -0.11 4.07
48686360 180 717 709 2.40 -1.69
48753956 180 771 770 -1.87 -0.72
48822600 180 771 768 -1.60 -1.43
48891240 180 697 732 -1.32 0.00
49010764 180 603 -15729 -1.78 3.83
49037704 180 -10486 0 0.00 0.00
49105304 180 -28836 -18350 0.00 0.00
49178104 180 2621 13107 0.00 3.47
49247784 180 -23593 861 0.00 0.20
49317456 180 -20972 674 0.00 1.35
