microsec deg hall1 hall2 accelX accelY
132666980 0 20972 686 0.00 -0.19
132735620 0 2621 687 0.00 -0.11
132803220 0 20972 687 0.00 -0.06
132871860 0 31457 686 0.00 0.00
132939460 0 -15729 688 0.00 -0.05
133009140 0 15729 686 0.00 -0.12
133077780 0 -28836 686 0.00 -0.14
133147464 0 -31457 686 0.00 0.00
133216104 0 -23593 686 0.00 0.22
133284744 0 -5243 687 0.00 0.35
133352344 0 -5243 687 0.00 0.31
133419944 0 5243 687 0.00 0.13
133486504 0 20972 687 0.00 -0.09
133555144 0 5243 686 0.00 -0.18
133622744 0 -2621 686 0.00 -0.14
133691384 0 -23593 686 0.00 0.00
133760032 0 18350 686 0.00 0.06
133827632 0 -26214 686 0.00 0.08
133896272 0 5243 686 0.00 0.05
133962832 0 26214 687 0.00 0.00
134030432 0 -28836 686 0.00 0.00
134099072 0 23593 687 0.00 0.16
134166672 0 31457 687 0.00 0.31
134234272 0 -5243 687 0.00 0.36
134301872 0 -15729 687 0.00 0.24
134370512 0 18350 686 0.00 0.05
134438112 0 0 686 0.00 -0.16
134502592 0 15729 686 0.00 -0.21
134571232 0 28836 686 0.00 -0.18
134639868 0 -2621 686 0.00 -0.12
134708504 0 28836 686 0.00 -0.08
134777140 0 18350 687 0.00 -0.06
134845780 0 28836 686 0.00 -0.05
134914420 0 -15729 686 0.00 -0.03
134984100 0 15729 686 0.00 0.05
135051704 0 13107 687 0.00 0.20
135119300 0 31457 686 0.00 0.36
135186900 0 28836 687 0.00 0.40
135254500 0 -26214 687 0.00 0.31
135323140 0 7864 686 0.00 0.13
135389704 0 10486 686 0.00 -0.05
135458340 0 -18350 686 0.00 -0.11
135528024 0 -5243 686 0.00 -0.12
135596664 0 7864 686 0.00 -0.12
135664260 0 18350 686 0.00 -0.14
135732904 0 -26214 686 0.00 -0.16
135802580 0 -26214 686 0.00 -0.14
135872260 0 28836 686 0.00 -0.12
135940900 0 15729 686 0.00 -0.02
136009544 0 2621 687 0.00 0.13
136076104 0 0 687 0.00 0.27
136139540 0 28836 687 0.00 0.35
136207140 0 18350 687 0.00 0.30
136274744 0 -2621 687 0.00 0.22
136342344 0 10486 687 0.00 0.12
136409944 0 23593 686 0.00 0.03
136477544 0 26214 686 0.00 0.00
136545144 0 15729 687 0.00 -0.01
136613784 0 -26214 686 0.00 -0.05
136683464 0 28836 686 0.00 -0.09
136752104 0 -26214 686 0.00 -0.11
136821792 0 -26214 687 0.00 -0.09
136891472 0 -15729 687 0.00 -0.01
136961152 0 23593 687 0.00 0.04
137028752 0 0 687 0.00 0.12
137092192 0 -23593 686 0.00 0.15
137160832 0 -13107 686 0.00 0.18
137229472 0 -13107 686 0.00 0.11
137298112 0 0 687 0.00 0.06
137361552 0 -31457 686 0.00 0.02
137430192 0 -18350 686 0.00 0.00
137498832 0 -15729 686 0.00 0.00
137567464 0 -15729 686 0.00 0.00
137636116 0 -26214 686 0.00 0.00
137704740 0 -5243 686 0.00 0.00
137772340 0 5243 686 0.00 0.01
137838900 0 26214 687 0.00 0.06
137906500 0 13107 688 0.00 0.10
137974100 0 -31457 686 0.00 0.15
138042740 0 0 686 0.00 0.14
138106180 0 -23593 687 0.00 0.11
138174824 0 10486 687 0.00 0.06
138242424 0 -10486 686 0.00 0.00
138311060 0 -31457 686 0.00 -0.04
138380744 0 15729 687 0.00 -0.09
138449380 0 -5243 686 0.00 -0.11
138518020 0 -15729 686 0.00 -0.07
138587704 0 18350 686 0.00 -0.03
138656340 0 -15729 686 0.00 -0.01
138726020 0 15729 686 0.00 0.05
138793620 0 -18350 687 0.00 0.09
138862264 0 -20972 687 0.00 0.16
138930900 0 -10486 687 0.00 0.21
138999540 0 31457 687 0.00 0.22
139067144 0 -13107 687 0.00 0.20
139135780 0 -23593 687 0.00 0.08
139204424 0 -20972 686 0.00 0.03
139273064 0 2621 686 0.00 -0.03
139340664 0 26214 686 0.00 -0.10
139409304 0 -26214 686 0.00 -0.10
139478984 0 28836 686 0.00 -0.12
139547624 0 -5243 686 0.00 -0.10
139616272 0 -15729 686 0.00 -0.06
139685952 0 5243 686 0.00 -0.03
139753552 0 15729 686 0.00 0.04
139821152 0 13107 686 0.00 0.13
139888748 0 0 687 0.00 0.21
139952192 0 10486 687 0.00 0.23
140019792 0 31457 686 0.00 0.21
140087392 0 31457 687 0.00 0.16
140154988 0 0 686 0.00 0.09
140218432 0 2621 687 0.00 0.02
140284992 0 15729 687 0.00 -0.01
140353632 0 15729 687 0.00 -0.04
140422272 0 -26214 686 0.00 -0.06
140491952 0 -26214 686 0.00 8.13
140560592 0 686 732 -0.08 8.15
140627152 0 687 732 -0.05 8.18
140693712 0 686 732 0.00 8.20
140759232 0 686 732 0.04 8.22
140824752 0 686 732 0.07 8.27
140890268 0 686 732 0.16 8.28
140955792 0 686 732 0.13 8.25
141021312 0 686 732 0.11 8.22
141086828 0 686 733 0.10 8.23
141152352 0 687 732 0.05 8.15
141217872 0 686 731 0.03 8.15
141283392 0 687 732 0.00 8.14
141348912 0 686 731 -0.01 8.10
141415472 0 686 731 0.00 8.13
141480992 0 686 732 0.00 8.14
141546512 0 686 732 0.00 8.16
141612024 0 687 732 0.04 8.17
141677544 0 686 732 0.07 8.19
141743064 0 687 732 0.09 8.24
141808584 0 686 732 0.11 8.24
141874104 0 686 732 0.11 8.26
141939624 0 687 732 0.09 8.25
142005144 0 687 732 0.04 8.21
142070664 0 686 732 0.00 8.20
142136184 0 687 732 -0.01 8.15
142202744 0 687 732 -0.06 8.15
142269304 0 686 732 -0.05 8.12
142335864 0 686 732 -0.03 8.11
142402424 0 686 732 0.00 8.13
142467944 0 686 731 0.02 8.15
142533464 0 686 732 0.06 8.18
142598984 0 687 732 0.10 8.23
142664504 0 687 732 0.14 8.23
142730020 0 687 732 0.18 8.26
142795540 0 687 732 0.16 8.25
142861064 0 687 732 0.14 8.25
142926580 0 686 731 0.09 8.22
142992100 0 686 733 0.04 8.18
143057620 0 687 733 -0.02 8.18
143124184 0 686 732 -0.06 8.14
143190740 0 686 732 -0.07 8.12
143257300 0 686 732 -0.09 8.15
143323860 0 686 732 -0.05 8.11
143390420 0 686 731 -0.05 8.13
143456984 0 686 732 -0.04 8.18
143523540 0 686 732 0.04 8.19
143589060 0 687 731 0.09 8.23
143654580 0 687 732 0.15 8.22
143720100 0 686 732 0.19 8.26
143785620 0 687 732 0.19 8.26
143851140 0 686 732 0.12 8.25
143916660 0 686 731 0.11 8.21
143982180 0 687 732 0.04 8.18
144047704 0 686 732 0.03 8.14
144113220 0 687 732 -0.04 8.14
144179784 0 686 732 -0.04 8.13
144246340 0 686 732 -0.07 8.12
144312900 0 686 732 -0.04 8.12
144379460 0 686 732 -0.02 8.17
144446020 0 686 732 0.00 8.19
144511540 0 686 732 0.04 8.20
144577060 0 686 731 0.08 8.23
144642584 0 686 732 0.10 8.24
144708100 0 686 732 0.11 8.25
144773624 0 686 731 0.12 8.23
144839140 0 686 732 0.09 8.20
144904664 0 687 732 0.07 8.19
144970180 0 686 732 0.04 8.14
145035704 0 687 731 0.02 8.14
145101220 0 686 732 0.00 8.15
145166740 0 686 732 0.01 8.12
145232260 0 686 732 0.00 8.13
145297784 0 687 732 0.02 8.15
145363300 0 686 732 0.04 8.18
145428820 0 686 732 0.03 8.19
145494340 0 687 732 0.06 8.20
145559860 0 686 732 0.11 8.22
145625380 0 686 732 0.07 8.25
145690904 0 686 732 0.09 8.25
145756432 0 686 732 0.07 8.21
145821948 0 686 732 0.03 8.17
145887468 0 685 732 0.00 8.15
145952992 0 686 733 0.00 8.14
146018512 0 686 731 0.01 8.14
146084032 0 686 731 0.00 8.13
146149552 0 686 732 0.00 8.14
146215068 0 687 732 0.02 8.14
146280592 0 686 732 0.05 8.16
146346112 0 686 732 0.08 8.20
146411628 0 686 732 0.09 8.20
146477152 0 686 732 0.13 8.23
146542672 0 686 732 0.14 8.25
146608192 0 686 732 0.12 8.25
146673712 0 686 731 0.07 8.21
146739232 0 686 732 0.03 8.20
146804752 0 686 732 0.00 8.17
146870264 0 686 731 -0.03 8.16
146936824 0 686 732 -0.04 8.14
147003384 0 686 732 -0.02 8.14
147069944 0 686 732 -0.05 8.16
147136504 0 686 732 0.00 8.15
147202024 0 686 732 0.00 8.15
147267544 0 686 732 0.03 8.17
147333064 0 687 732 0.07 8.22
147398584 0 686 732 0.13 8.22
147464104 0 687 732 0.15 8.24
147529624 0 686 731 0.17 8.25
147595144 0 686 732 0.14 8.24
147660664 0 686 732 0.11 8.20
147726184 0 686 731 0.07 8.19
147791704 0 685 732 0.02 8.17
147857224 0 686 732 0.01 8.15
147922744 0 686 731 0.00 8.14
147988260 0 686 732 -0.03 8.13
148054820 0 686 732 -0.03 8.14
148121380 0 686 732 0.00 8.13
148186900 0 686 732 -0.01 8.16
148253460 0 686 732 0.02 8.19
148318980 0 686 731 0.05 8.22
148436408 1 686 732 0.08 0.00
148517104 2 -10486 0 0.00 0.00
148545876 2 -13107 13107 0.00 0.00
148662508 3 20972 -31457 0.00 0.08
148689428 3 23593 686 0.00 0.03
148757028 3 -28836 685 0.00 0.04
148825672 3 -28836 685 0.00 0.00
148894308 3 15729 687 0.00 -0.01
148962948 3 15729 687 0.00 0.00
149030548 3 26214 686 0.00 0.01
149098148 3 15729 686 0.00 0.01
149165748 3 26214 686 0.00 0.02
149233348 3 -18350 686 0.00 0.04
149301992 3 2621 687 0.00 0.05
149368552 3 -10486 686 0.00 0.09
149437192 3 0 687 0.00 0.08
149552516 3 -31457 686 0.00 0.00
149578092 3 731 0 0.02 8.18
149640800 3 686 732 0.02 8.17
149706316 3 686 732 0.02 8.17
149771840 3 686 731 0.01 8.14
149837356 3 686 731 0.00 8.13
149954792 4 686 732 0.00 0.00
150032168 5 -15729 26214 0.00 0.00
150111012 7 -10486 -28836 0.00 0.00
150138996 7 -13107 -10486 0.00 0.00
150210756 7 7864 15729 0.00 0.00
150279388 7 7864 23593 0.00 0.10
150348024 7 0 686 0.00 0.12
150411476 7 -31457 686 0.00 0.07
150480104 7 -20972 686 0.00 0.06
150548752 7 2621 686 0.00 0.01
150615316 7 -7864 686 0.00 0.00
150682904 7 -18350 686 0.00 -0.04
150752580 7 -18350 686 0.00 0.03
150821224 7 -2621 686 0.00 -0.02
150889864 7 -5243 686 0.00 0.00
150957460 7 28836 686 0.00 0.03
151025064 7 26214 686 0.00 0.02
151092664 7 -7864 686 0.00 0.06
151160264 7 13107 686 0.00 0.09
151227860 7 -31457 686 0.00 0.13
151296500 7 -20972 686 0.00 0.12
151365140 7 23593 686 0.00 0.09
151432740 7 23593 686 0.00 0.05
151500340 7 -20972 686 0.00 0.05
151620872 6 13107 686 0.00 0.00
151646448 6 732 0 -0.05 8.16
151709156 6 686 731 -0.01 8.16
151775716 6 686 731 0.00 8.10
151841236 6 686 731 -0.02 8.18
151907796 6 686 732 0.00 8.16
151973316 6 686 731 0.00 8.17
152038836 6 686 731 0.03 8.22
152104356 6 686 731 0.04 8.22
152221804 5 686 731 0.07 0.00
152282204 5 -13107 0 0.00 0.00
152310088 5 686 732 0.13 8.23
152375608 5 686 732 0.04 8.09
152441128 5 686 732 0.08 8.25
152506644 5 686 732 0.02 8.13
152572176 5 686 731 0.02 8.20
152637688 5 686 732 -0.04 8.10
152704248 5 686 733 0.00 8.17
152769768 5 686 731 0.02 8.23
152835296 5 686 732 0.02 8.21
152900820 5 686 732 0.00 8.19
152966336 5 686 732 0.02 8.19
153031856 5 686 732 0.06 8.20
153097380 5 686 732 0.06 8.24
153162900 5 686 732 0.07 8.22
153228420 5 686 731 0.06 8.21
153293940 5 686 732 0.06 8.21
153359460 5 686 732 0.04 8.20
153424976 5 686 731 0.03 8.17
153490496 5 686 732 0.01 8.16
153556016 5 686 732 0.03 8.15
153621536 5 686 731 0.03 8.14
153687056 5 686 732 0.02 8.14
153752568 5 686 732 0.02 8.15
153818088 5 686 732 0.06 8.18
153883608 5 687 732 0.07 8.18
153949128 5 686 732 0.08 8.22
154014652 5 686 732 0.08 8.22
154080168 5 686 731 0.07 8.22
154145688 5 686 732 0.07 8.20
154211208 5 686 732 0.05 8.20
154276732 5 686 731 0.00 8.18
154342248 5 686 732 0.01 8.17
154407768 5 686 732 0.00 8.16
154473292 5 685 731 0.00 8.14
154538812 5 686 732 -0.01 8.14
154605372 5 686 731 -0.02 8.18
154671932 5 686 732 0.02 8.15
154737448 5 686 732 0.04 8.15
154802968 5 686 732 0.03 8.18
154868488 5 686 732 0.08 8.21
154934004 5 686 732 0.09 8.21
154999524 5 686 732 0.10 8.20
155116932 6 686 732 0.12 0.00
155142440 6 -10486 -7864 0.00 0.00
155261300 7 -15729 2621 0.00 0.05
155287192 7 13107 686 0.00 0.00
155406696 8 -10486 -28836 0.00 8.14
155486548 10 686 731 8.14 0.00
155564016 13 732 0 8.18 0.00
155641364 16 731 0 8.17 0.00
155718736 20 732 0 8.15 0.00
155796100 22 732 0 8.21 0.00
155873464 24 732 0 8.21 0.00
155950828 27 732 0 8.22 0.00
156028172 30 732 0 8.21 0.00
156105508 33 732 0 8.19 0.00
156182852 37 731 0 8.17 0.00
156260192 40 732 0 8.17 0.00
156337556 42 732 0 8.16 0.00
156414932 45 732 0 8.16 0.00
156492296 48 732 0 8.16 0.00
156569672 53 731 0 8.16 0.00
156647012 56 732 0 8.15 0.00
156724388 60 732 0 8.18 0.00
156801724 62 732 0 8.19 0.00
156879088 65 732 0 8.21 0.00
156956448 66 732 0 8.21 0.00
157033820 65 731 0 8.18 0.00
157059284 65 732 0 0.04 8.16
157118984 65 686 731 0.02 8.18
157185540 65 686 731 0.02 8.18
157304016 64 686 732 0.02 0.00
157364460 68 -13107 0 0.00 0.00
157446296 72 686 732 8.16 0.00
157523724 75 731 0 8.18 0.00
157601068 76 716 0 9.15 0.00
157678432 79 673 0 8.60 0.00
157755756 80 594 0 7.66 0.00
157833120 82 623 0 3.47 0.00
157910460 83 753 0 1.75 0.00
157935908 83 770 0 1.32 2.48
157995624 83 770 770 0.00 2.07
158062180 83 767 767 7.21 7.71
158128740 83 740 745 1.43 5.12
158195300 83 430 516 1.28 0.84
158261860 83 638 666 3.13 5.42
158328420 83 765 760 -1.18 1.09
158396020 83 771 770 2.59 3.03
158462584 83 771 768 3.44 2.97
158529140 83 757 750 0.22 5.94
158595704 83 671 556 -3.74 -4.38
158664344 83 577 678 6.10 2.05
158782812 85 768 759 -3.27 0.00
158843268 88 -20972 0 0.00 0.00
158926120 91 763 754 6.44 0.00
159003568 92 552 0 1.05 0.00
159029012 92 693 0 2.73 1.13
159088756 92 751 749 -1.61 3.06
159156356 92 772 768 -3.48 -0.60
159224996 92 771 770 1.65 2.79
159291556 92 753 756 1.51 2.54
159358116 92 790 436 -1.36 2.50
159425716 92 628 698 4.80 0.19
159492276 92 768 764 -0.60 -2.16
159560916 92 773 770 0.71 3.23
159627476 92 762 761 4.06 -1.04
159695072 92 713 618 3.39 0.49
159761632 92 591 611 1.44 1.37
159828188 92 761 759 0.54 0.00
159894752 92 773 770 3.64 -0.20
160014264 91 770 766 6.19 0.00
160146900 89 5243 0 0.00 0.00
160172384 89 -7864 0 0.55 0.00
160235180 89 770 -15729 3.04 0.00
160304860 89 770 -7864 1.81 0.00
160373500 89 -23593 7864 0.00 0.00
160444228 89 10486 15729 0.00 2.47
160514952 89 10486 749 0.00 2.53
160583592 89 0 771 0.00 0.97
160648068 89 -26214 773 0.00 0.96
160717752 89 20972 766 0.00 3.87
160786392 89 0 743 0.00 6.39
160850868 89 -26214 593 0.00 3.66
160920548 89 31457 760 0.00 2.65
160989192 89 -26214 772 0.00 -0.56
161059916 89 -7864 770 0.00 2.98
161128556 89 0 738 0.00 1.43
161193036 89 -13107 733 0.00 2.01
161262716 89 18350 728 0.00 0.79
161331356 89 7864 771 0.00 -0.42
161399996 89 -31457 773 0.00 2.41
161469668 89 -10486 760 0.00 6.11
161539348 89 -5243 791 0.00 2.39
161607980 89 7864 607 0.00 5.68
161675588 89 -13107 768 0.00 2.79
161745260 89 23593 773 0.00 1.84
161813900 89 -26214 767 0.00 6.45
161883580 89 20972 740 0.00 6.64
161952220 89 7864 554 0.00 -4.43
162020860 89 2621 747 0.00 -0.17
162089500 89 2621 772 0.00 1.34
162157100 89 26214 772 0.00 5.52
162225740 89 31457 749 0.00 7.10
162294380 89 13107 851 0.00 2.19
162363020 89 -20972 698 0.00 3.67
162432700 89 28836 769 0.00 -4.30
162502380 89 -2621 773 0.00 1.94
162571020 89 761 757 1.27 10.41
162638620 89 743 596 1.92 1.63
162705180 89 561 576 1.82 0.88
162771740 89 759 755 0.07 -4.37
162839340 89 772 770 0.67 -1.58
162906952 89 770 767 5.69 1.49
162973512 89 745 734 2.19 -1.64
163041108 89 853 319 -1.26 -3.30
163109752 89 690 713 2.83 -3.06
163177352 89 770 766 -3.79 1.42
163244948 89 773 770 1.25 6.45
163311508 89 763 760 2.88 6.86
163378072 89 732 597 4.46 -1.33
163445672 89 547 588 3.43 0.75
163512228 89 759 758 -0.07 -2.45
163580872 89 772 770 3.92 1.51
163647432 89 770 767 6.29 1.20
163713992 89 747 733 2.69 0.40
163780552 89 844 339 1.00 -0.99
163848148 89 707 720 -0.51 -1.47
163916788 89 771 768 -0.82 0.15
163984396 89 773 770 4.22 -0.78
164051992 89 761 758 1.62 2.39
164118552 89 751 555 2.52 4.03
164185112 89 581 598 1.83 2.54
164251672 89 759 759 1.11 -0.08
164319272 89 772 770 0.81 -0.02
164386876 89 770 766 4.96 2.04
164453432 89 740 724 2.48 -0.87
164521036 89 835 377 1.94 -0.92
164588636 89 732 729 3.16 -1.61
164656232 89 771 768 1.78 0.20
164722796 89 773 770 4.86 -2.05
164790396 89 762 758 1.55 3.19
164856956 89 741 589 3.62 2.71
164923516 89 538 589 3.56 -3.86
164991112 89 759 759 6.50 -0.93
165058716 89 773 770 -0.95 2.61
165126316 89 770 767 4.79 2.62
165192876 89 741 731 1.63 -0.90
165260476 89 854 349 2.42 -0.50
165328076 89 718 721 2.29 -3.96
165395672 89 770 768 -0.07 -4.03
165464308 89 772 770 4.35 -1.53
165531912 89 761 757 2.65 3.08
165598476 89 744 587 5.00 -2.80
165666068 89 585 572 0.60 -0.96
165733668 89 759 759 2.53 0.09
165800220 89 772 770 4.27 0.71
165866780 89 770 766 4.32 2.67
165933352 89 740 731 -0.27 -0.34
166001988 89 843 314 0.33 -1.01
166069580 89 712 715 2.13 -1.39
166137180 89 770 767 -2.69 0.65
166204780 89 772 770 8.77 -2.65
166272380 89 762 758 5.28 6.26
166338940 89 734 597 1.46 2.29
166405500 89 545 582 1.53 0.37
166472060 89 758 756 0.16 -1.36
166539660 89 772 770 2.21 0.84
166606220 89 770 767 4.43 0.02
166672780 89 748 736 4.13 3.52
166739340 89 860 320 2.71 -1.36
166806940 89 691 709 1.43 -0.49
166874540 89 769 767 -1.21 -2.40
166943180 89 773 770 5.86 3.25
167009740 89 762 759 0.53 -1.63
167077340 89 732 605 3.95 2.02
167143900 89 565 579 1.24 0.00
167210460 89 759 757 0.56 -1.77
167278060 89 772 770 1.51 0.08
167344620 89 770 768 5.01 2.97
167411180 89 745 734 3.37 1.01
167477740 89 855 364 0.92 0.00
167544300 89 724 -31457 -0.61 0.00
167615020 89 761 -2621 0.91 0.00
167683660 89 -26214 -31457 0.00 2.12
167756460 89 -31457 753 0.00 7.10
167826140 89 5243 785 0.00 1.84
167893740 89 -26214 594 0.00 4.74
167963420 89 -23593 763 0.00 0.28
168033108 89 -10486 772 0.00 -0.76
168103832 89 28836 767 0.00 4.00
168172472 89 7864 723 0.00 6.61
168240072 89 2621 544 0.00 1.37
168307672 89 7864 756 0.00 -1.61
168376312 89 -13107 773 0.00 1.01
168445996 89 -7864 771 0.00 4.07
168514636 89 28836 735 0.00 4.90
168583276 89 31457 832 0.00 -0.01
168652956 89 -5243 738 0.00 -2.18
168722636 89 -31457 772 0.00 1.20
168792308 89 7864 772 0.00 6.29
168859912 89 -13107 753 0.00 3.03
168929580 89 5243 844 0.00 2.40
168997192 89 2621 700 0.00 3.16
169064780 89 -31457 769 0.00 4.11
169134460 89 -5243 773 0.00 1.43
169203100 89 -10486 765 0.00 4.67
169272780 89 -2621 732 0.00 3.49
169341420 89 10486 572 0.00 5.70
169410060 89 18350 759 0.00 0.00
169478700 89 -10486 772 0.00 1.33
169548380 89 31457 770 0.00 5.85
169617020 89 5243 738 0.00 2.06
169684620 89 -15729 681 0.00 -1.73
169755340 89 26214 734 0.00 -3.64
169825020 89 -5243 771 0.00 0.39
169893660 89 -23593 772 0.00 2.11
169963348 89 2621 757 0.00 4.31
170030948 89 7864 829 0.00 -0.01
170099592 89 28836 645 0.00 -3.00
170169268 89 -26214 767 0.00 -0.15
170239992 89 -23593 773 0.00 3.09
170309676 89 0 765 0.00 2.01
170374152 89 -2621 732 0.00 6.18
170442796 89 -13107 585 0.00 0.10
170512472 89 -7864 757 0.00 2.05
170581116 89 -13107 772 0.00 1.83
170650796 89 -20972 771 0.00 3.67
170720472 89 -18350 741 0.00 -0.46
170791188 89 23593 831 0.00 2.33
170859832 89 2621 732 0.00 1.20
170927432 89 0 770 0.00 -0.44
170992940 89 -13107 772 0.00 3.06
171062620 89 -18350 760 0.00 0.03
171132300 89 5243 772 0.00 2.40
171199900 89 -20972 635 0.00 2.39
171269580 89 31457 766 0.00 0.59
171338220 89 -31457 773 0.00 0.89
171407900 89 7864 768 0.00 6.10
171475500 89 0 727 0.00 5.98
171539980 89 -7864 549 0.00 4.52
171608620 89 -13107 748 0.00 -0.22
171679340 89 23593 773 0.00 1.50
171747980 89 -13107 772 0.00 2.81
171817660 89 15729 752 0.00 4.82
171886300 89 20972 819 0.00 1.91
171954940 89 -5243 662 0.00 4.17
172023580 89 -15729 769 0.00 0.54
172093268 89 -23593 773 0.00 0.42
172162952 89 -13107 765 0.00 0.71
172232632 89 0 731 0.00 3.12
172297112 89 -23593 562 0.00 5.51
172366792 89 0 758 0.00 -0.03
172432312 89 -5243 772 0.00 2.03
172500952 89 -5243 770 0.00 2.06
172569592 89 10486 744 0.00 3.29
172638232 89 18350 862 0.00 0.45
172706872 89 23593 721 0.00 -3.61
172776556 89 7864 771 0.00 -0.13
172845192 89 18350 773 0.00 4.48
172913836 89 20972 761 0.00 5.25
172982476 89 20972 754 0.00 2.53
173051108 89 -18350 616 0.00 -0.27
173121820 89 768 765 -2.48 3.40
173189420 89 772 770 2.37 2.56
173255980 89 768 765 4.39 -3.50
173323588 89 735 703 4.92 3.86
173390152 89 695 433 3.25 0.71
173456708 89 739 739 0.67 1.07
173523272 89 771 768 2.34 -0.21
173590860 89 772 769 -1.40 -4.01
173659500 89 758 754 2.58 2.30
173726060 89 834 487 0.27 0.38
173792620 89 635 646 4.84 -0.73
173860220 89 764 763 0.11 0.00
173926780 89 770 -31457 4.46 0.00
173996460 89 769 -7864 -0.23 0.00
174066140 89 -7864 7864 0.00 0.00
174135820 89 -15729 -10486 0.00 4.39
174208620 89 15729 760 0.00 -1.63
174278300 89 15729 772 0.00 0.43
174346940 89 10486 771 0.00 3.92
174415580 89 15729 742 0.00 4.60
174484220 89 2621 822 0.00 3.95
174551820 89 -15729 727 0.00 2.53
174621512 89 7864 770 0.00 0.31
174689108 89 15729 772 0.00 3.36
174757752 89 23593 762 0.00 0.37
174826392 89 20972 749 0.00 4.51
174895032 89 26214 608 0.00 3.63
174963672 89 23593 761 0.00 0.40
175032312 89 -31457 772 0.00 1.22
175101996 89 13107 769 0.00 0.27
175170636 89 -26214 730 0.00 1.48
175240316 89 -18350 729 0.00 -1.26
175311032 89 2621 747 0.00 1.01
175378632 89 7864 772 0.00 1.14
175446236 89 -7864 772 0.00 -0.12
175515912 89 0 754 0.00 5.54
175580388 89 -28836 827 0.00 1.93
175650068 89 23593 658 0.00 5.99
175718700 89 20972 769 0.00 0.75
175787340 89 10486 772 0.00 6.63
175855980 89 -7864 764 0.00 2.30
175924620 89 -18350 727 0.00 4.96
175994300 89 15729 569 0.00 2.69
176062940 89 0 758 0.00 -0.56
176128460 89 -28836 772 0.00 2.83
176198140 89 13107 771 0.00 0.06
176266780 89 23593 742 0.00 0.75
176335420 89 28836 863 0.00 1.04
176404060 89 -26214 719 0.00 1.74
176473740 89 -18350 770 0.00 0.05
176543420 89 -20972 772 0.00 4.14
176613100 89 -20972 760 0.00 2.48
176682780 89 -7864 756 0.00 1.50
176751432 89 643 650 4.37 -0.09
176819028 89 763 762 4.46 -0.41
176886628 89 772 770 4.36 2.19
176953192 89 769 765 -0.01 -2.24
177021832 89 734 693 6.86 0.35
177088392 89 596 514 -1.31 4.32
177155988 89 750 743 -0.04 -1.46
177224632 89 772 770 2.83 -1.07
177292228 89 772 768 2.00 3.34
177358792 89 750 746 5.65 0.90
177425352 89 862 408 2.56 -0.56
177492952 89 689 683 5.55 -0.78
177560548 89 769 765 -0.14 -2.97
177629192 89 773 770 4.33 -0.52
177696796 89 766 762 4.09 -0.06
177764396 89 726 624 5.30 3.00
