microsec deg hall1 hall2 accelX accelY
3086876488 24 -15729 -26214 0.00 0.00
3086906536 24 -28836 28836 0.00 0.00
3086979336 24 -13107 -15729 0.00 -0.22
3087054208 24 23593 770 0.00 8.02
3087175800 23 770 769 -0.23 0.00
3087253304 23 20972 18350 0.00 0.00
3087333192 24 -13107 13107 0.00 0.00
3087362204 24 -26214 13107 0.00 0.00
3087434992 24 20972 18350 0.00 -0.17
3087507788 24 26214 770 0.00 8.16
3087577468 24 769 769 -0.21 8.06
3087646108 24 770 769 -0.22 8.11
3087714748 24 770 769 -0.17 8.10
3087783388 24 770 769 -0.15 8.14
3087852028 24 770 769 -0.12 8.16
3087920668 24 770 769 -0.09 8.16
3088041208 24 770 769 -0.10 0.00
3088118704 24 18350 5243 0.00 0.00
3088145636 24 -26214 -26214 0.00 0.00
3088219460 24 5243 5243 0.00 -0.18
3088290180 24 -5243 770 0.00 -0.19
3088360900 24 5243 770 0.00 -0.15
3088482504 23 15729 770 0.00 0.00
3088508392 23 769 0 -0.13 8.14
3088626864 23 770 769 -0.13 0.00
3088652476 23 23593 -28836 0.00 0.00
3088776432 24 20972 -5243 0.00 8.13
3088856312 26 770 769 8.10 0.00
3088933816 28 769 0 8.10 0.00
3089011196 31 769 0 8.12 0.00
3089088612 32 769 0 8.14 0.00
3089166012 35 769 0 8.14 0.00
3089243396 36 769 0 8.15 0.00
3089320784 37 769 0 8.18 0.00
3089398172 36 769 0 8.15 0.00
3089475604 36 769 0 8.14 0.00
3089552988 36 769 0 8.09 0.00
3089630392 36 769 0 8.12 0.00
3089707780 36 769 0 8.11 0.00
3089733292 36 769 0 -0.16 8.15
3089796072 36 770 769 -0.13 8.14
3089916604 36 770 769 -0.13 0.00
3089942204 36 7864 15729 0.00 0.00
3090064076 36 5243 5243 0.00 8.11
3090089972 36 770 769 -0.21 8.09
3090158624 36 770 769 -0.22 8.08
3090227256 36 770 769 -0.17 8.09
3090295908 36 770 769 -0.14 8.14
3090416428 36 770 769 -0.11 0.00
3090442028 36 -10486 -7864 0.00 0.00
3090514088 36 23593 13107 0.00 -0.09
3090586888 36 -7864 770 0.00 8.15
3090708496 36 770 769 -0.17 0.00
3090734096 36 -28836 -26214 0.00 0.00
3090859104 37 18350 28836 0.00 8.10
3090887080 37 770 769 -0.16 8.13
3091007640 38 770 769 -0.16 0.00
3091085152 39 7864 -5243 0.00 0.00
3091163984 42 23593 26214 0.00 0.00
3091243880 43 5243 15729 0.00 0.00
3091270828 43 -28836 -15729 0.00 0.00
3091396576 45 -28836 28836 0.00 8.10
3091477488 47 770 769 8.14 0.00
3091554972 48 769 0 8.15 0.00
3091632388 49 769 0 8.15 0.00
3091657908 49 769 0 -0.10 8.19
3091720676 49 770 769 -0.09 8.17
3091789316 49 770 769 -0.14 8.15
3091857956 49 770 769 -0.17 8.13
3091926596 49 770 769 -0.19 8.08
3091995236 49 770 769 -0.20 8.11
3092063876 49 770 769 -0.22 8.12
3092132520 49 770 769 -0.19 8.13
3092201160 49 770 769 -0.19 8.13
3092269800 49 770 769 -0.15 8.10
3092338440 49 770 769 -0.15 8.10
3092407076 49 770 769 -0.13 8.13
3092475724 49 770 768 -0.15 8.12
3092544360 49 770 769 -0.16 8.12
3092613004 49 770 769 -0.15 8.12
3092681644 49 770 769 -0.14 8.12
3092750284 49 770 769 -0.13 8.15
3092818924 49 770 769 -0.11 8.17
3092887572 49 770 769 -0.12 8.15
3092956212 49 770 769 -0.12 8.14
3093024852 49 770 769 -0.15 8.13
3093093492 49 770 769 -0.18 8.13
3093162132 49 770 769 -0.19 8.11
3093230772 49 770 769 -0.21 8.09
3093299412 49 770 769 -0.22 8.08
3093419952 51 770 769 -0.21 0.00
3093445564 51 5243 -15729 0.00 0.00
3093568488 52 5243 -5243 0.00 8.14
3093595424 52 770 769 -0.15 8.15
3093715992 54 770 769 -0.13 0.00
3093793496 55 18350 -28836 0.00 0.00
3093822520 55 -15729 -5243 0.00 0.00
3093895324 55 -26214 5243 0.00 -0.16
3094020032 56 -5243 770 0.00 0.00
3094097808 57 769 0 8.15 0.00
3094123332 57 769 0 -0.14 7.73
3094186116 57 771 769 -0.23 9.17
3094254756 57 771 770 0.15 8.93
3094322356 57 771 769 -0.90 9.10
3094390996 57 771 769 -0.12 9.01
3094459628 57 770 767 1.08 5.90
3094527228 57 762 759 0.88 5.01
3094594824 57 748 685 4.21 1.52
3094662424 57 906 582 3.00 -0.34
3094731064 57 743 711 1.95 -0.29
3094799704 57 768 765 -0.52 2.99
3094868344 57 771 769 5.38 5.63
3094935944 57 770 768 1.52 0.46
3095003544 57 757 749 2.41 0.05
3095071144 57 794 547 -0.61 5.56
3095139784 57 659 565 3.17 -1.98
3095208424 57 756 752 0.43 -3.01
3095277064 57 771 769 -2.10 4.60
3095345700 57 770 768 -0.16 2.65
3095414340 57 766 763 3.24 3.91
3095481940 57 737 692 2.50 5.63
3095549544 57 886 307 1.41 -0.79
3095618184 57 733 686 2.71 0.08
3095685784 57 766 765 -2.59 0.64
3095754424 57 770 769 1.11 1.85
3095822020 57 770 768 1.17 1.83
3095889624 57 757 750 -0.20 4.76
3095958264 57 749 578 -0.23 3.99
3096026900 57 734 478 3.07 -4.67
3096095548 57 758 744 1.64 -4.18
3096164188 57 769 768 1.82 2.84
3096231784 57 771 770 3.96 5.10
3096299388 57 768 764 5.17 1.19
3096366988 57 744 713 4.16 3.66
3096434584 57 883 332 1.89 -0.16
3096503232 57 702 664 0.58 2.53
3096570828 57 764 762 1.02 0.24
3096638428 57 770 769 -0.31 0.22
3096707064 57 770 768 0.96 4.12
3096774676 57 761 756 3.18 9.44
3096842276 57 740 611 4.44 1.96
3096909876 57 839 437 -0.01 2.40
3096978516 57 752 730 2.54 1.98
3097046116 57 769 767 3.08 -0.29
3097114756 57 770 769 4.97 5.24
3097182356 57 769 766 7.18 -3.74
3097250996 57 747 730 2.98 4.48
3097318596 57 883 446 1.50 0.51
3097386196 57 716 579 1.58 1.52
3097453792 57 761 757 -3.45 0.53
3097522424 57 770 769 3.74 4.94
3097590024 57 770 769 0.01 0.27
3097657624 57 764 761 1.86 4.92
3097725224 57 736 675 3.90 2.08
3097792824 57 875 346 -0.82 -2.15
3097862500 57 733 704 2.15 0.68
3097930104 57 767 766 1.86 -0.83
3097998744 57 770 770 2.58 0.03
3098066344 57 769 767 1.43 0.19
3098133944 57 754 746 -0.28 3.85
3098202580 57 795 528 5.48 2.99
3098270184 57 745 513 3.75 0.19
3098337784 57 758 750 2.18 -3.26
3098406420 57 769 769 2.91 -1.11
3098475060 57 771 769 0.90 5.06
3098542664 57 768 764 1.78 4.47
3098610264 57 737 708 0.86 2.26
3098677864 57 881 335 2.21 -1.78
3098746504 57 719 657 0.61 3.50
3098814104 57 764 763 -1.46 -0.11
3098883784 57 770 770 0.57 4.95
3098951384 57 770 768 3.62 1.26
3099018984 57 761 756 7.59 1.42
3099086584 57 744 617 2.20 1.93
3099154184 57 817 439 1.72 -2.35
3099222824 57 750 731 2.29 -0.19
3099291468 57 768 767 -0.85 1.92
3099360104 57 770 770 1.37 3.81
3099427708 57 769 766 4.33 -2.48
3099496344 57 746 729 5.47 7.38
3099563952 57 880 449 1.48 -0.70
3099632588 57 728 580 4.32 -0.37
3099701228 57 761 757 -0.64 -0.39
3099770916 57 770 769 0.91 2.60
3099838516 57 772 769 1.10 1.58
3099906116 57 764 760 1.56 1.20
3099973716 57 730 672 2.19 -1.16
3100042356 57 869 346 0.83 2.72
3100109956 57 738 710 2.81 -4.52
3100178596 57 767 766 1.55 1.42
3100246196 57 769 770 5.25 0.00
3100313796 57 769 767 1.59 -0.14
3100382428 57 755 746 1.74 2.73
3100450024 57 797 536 -0.06 0.50
3100518664 57 720 510 2.64 -2.06
3100587304 57 758 750 1.02 -1.62
3100655944 57 769 768 2.14 4.95
3100723540 57 770 769 4.47 3.78
3100791144 57 767 765 3.31 3.17
3100858744 57 738 700 1.75 1.94
3100926344 57 884 323 0.72 0.39
3100993944 57 732 683 3.05 0.00
3101061544 57 765 -23593 -0.78 0.00
3101133304 57 769 -18350 0.37 0.00
3101204024 57 26214 7864 0.00 5.15
3101274744 57 -2621 755 0.00 0.24
3101344424 57 28836 771 0.00 -1.24
3101415140 57 -13107 712 0.00 6.78
3101485864 57 -31457 758 0.00 -0.24
3101557628 57 -10486 769 0.00 1.35
3101628348 57 770 770 4.95 3.04
3101695948 57 765 762 2.58 2.88
3101763548 57 735 684 5.75 5.93
3101831148 57 878 320 1.03 1.31
3101898744 57 741 705 2.96 -2.93
3101967396 57 765 765 1.75 -1.81
3102036032 57 770 770 -0.65 2.01
3102104676 57 770 768 5.26 1.61
3102172276 57 758 750 -1.92 0.42
3102240916 57 764 572 1.29 3.53
3102308516 57 718 503 5.65 -2.00
3102377156 57 755 743 -1.24 -3.88
3102446824 57 769 768 -0.54 3.16
3102515464 57 770 769 7.08 1.70
3102583064 57 768 765 5.03 -0.75
3102651700 57 741 712 4.49 1.94
3102719300 57 886 358 1.09 -1.04
3102787944 57 720 649 2.71 -0.69
3102856580 57 764 762 1.99 -2.77
3102925224 57 770 769 4.59 1.64
3102992824 57 770 769 2.02 3.85
3103060424 57 761 756 5.29 4.31
3103128024 57 736 626 3.16 2.82
3103195620 57 833 413 -0.12 0.75
3103264264 57 749 724 -0.76 2.06
3103332904 57 768 768 1.79 -0.85
3103401540 57 770 770 3.46 4.79
3103469144 57 769 766 3.46 0.05
3103536740 57 749 731 5.05 2.67
3103604340 57 875 481 5.21 -0.17
3103672984 57 687 571 0.65 -0.84
3103741624 57 761 756 3.12 -1.78
3103810264 57 769 769 3.41 7.15
3103877864 57 770 770 0.21 4.49
3103945464 57 766 762 2.84 3.21
3104013064 57 733 684 1.41 5.37
3104080664 57 878 328 0.47 3.73
3104148260 57 737 690 4.42 0.00
3104215872 57 766 5243 3.31 0.00
3104284504 57 -26214 -2621 0.00 1.69
3104357308 57 31457 769 0.00 -2.02
3104428024 57 756 747 -1.47 0.71
3104496676 57 791 545 -0.95 2.13
3104565316 57 695 529 3.66 -2.20
3104633956 57 758 751 -1.90 -0.85
3104703636 57 769 769 -2.08 -0.49
3104773316 57 770 769 2.37 1.97
3104840916 57 767 763 1.30 4.77
3104908508 57 735 697 1.69 6.73
3104976104 57 883 336 0.78 -2.35
3105044744 57 729 674 2.98 -0.14
3105113384 57 765 764 -0.75 -0.24
3105183064 57 770 771 3.60 6.33
3105250660 57 770 769 4.25 5.34
3105318264 57 760 754 5.55 5.91
3105385864 57 746 600 2.40 1.68
3105453464 57 798 454 4.10 0.92
3105521064 57 753 735 1.83 -3.67
3105589700 57 768 768 2.16 1.71
3105657304 57 770 769 3.05 4.93
3105724904 57 769 766 6.11 -1.41
3105793540 57 748 730 2.03 3.87
3105861140 57 869 495 1.76 2.37
3105928744 57 695 579 1.82 0.50
3105996340 57 760 756 -1.86 -0.12
3106066020 57 769 769 0.50 3.23
3106133620 57 771 770 4.16 6.49
3106201224 57 765 762 0.71 2.48
3106268824 57 733 683 0.51 4.38
3106336420 57 876 329 3.59 0.80
3106404020 57 737 693 5.25 -0.24
3106472664 57 766 765 0.81 0.03
3106540264 57 770 770 3.27 -0.72
3106608904 57 770 768 4.78 4.81
3106676504 57 758 750 2.68 3.82
3106744100 57 757 587 -0.67 0.58
3106812748 57 764 464 1.85 -0.63
3106881388 57 754 740 1.30 -1.10
3106950028 57 769 768 -0.83 2.19
3107018668 57 770 769 3.71 3.60
3107086268 57 768 765 5.51 -0.96
3107154908 57 744 722 -0.51 5.32
3107223544 57 886 422 2.14 -0.01
3107292196 57 712 626 -0.23 2.35
3107360836 57 762 759 -1.67 -3.23
3107430516 57 771 769 1.02 1.03
3107498116 57 770 769 0.94 -0.37
3107566756 57 763 759 2.60 6.46
3107634356 57 732 640 2.17 -0.57
3107702996 57 848 389 3.12 0.94
3107770592 57 745 719 1.55 -1.91
3107839228 57 768 767 2.88 0.07
3107906824 57 770 769 3.40 3.98
3107974424 57 769 767 -0.62 2.63
3108043064 57 753 739 2.44 0.54
3108110660 57 817 532 2.87 0.10
3108178264 57 685 538 3.56 1.85
3108245864 57 758 751 -0.61 -1.69
3108315544 57 769 769 1.92 3.74
3108383144 57 770 769 0.98 2.36
3108450744 57 767 764 1.35 2.38
3108518344 57 737 701 3.62 4.44
3108585944 57 883 335 -0.03 -2.80
3108655624 57 725 664 -1.45 0.98
3108724264 57 765 764 3.00 -1.47
3108792904 57 770 769 -1.35 1.78
3108861540 57 770 768 6.36 0.83
3108929140 57 760 754 3.58 3.21
3108996744 57 741 610 4.16 2.69
3109064344 57 796 449 3.83 0.46
3109131940 57 752 735 -2.13 0.98
3109200580 57 768 768 2.74 1.28
3109268180 57 770 769 6.16 5.93
3109335784 57 769 766 5.26 -1.13
3109404420 57 748 729 3.33 8.83
3109472020 57 875 478 1.33 1.69
3109539624 57 695 582 1.51 0.00
3109607228 57 761 757 1.18 -0.19
3109675868 57 770 769 0.33 5.65
3109743464 57 770 769 7.09 -0.68
3109812108 57 765 762 -3.54 3.79
3109880748 57 733 677 0.69 5.45
3109948348 57 877 335 1.34 1.69
3110015948 57 738 700 2.99 -3.11
3110084588 57 766 766 1.54 2.18
3110152184 57 770 769 2.76 -1.93
3110220836 57 770 768 1.41 2.61
3110288436 57 757 750 -1.26 1.02
3110357076 57 762 579 2.98 -0.06
3110425716 57 724 485 1.21 2.81
3110493316 57 756 746 -0.60 -1.82
3110562996 57 769 768 0.21 1.80
3110630596 57 770 770 2.77 1.56
3110698196 57 768 765 2.37 0.65
3110765792 57 743 720 -1.25 5.37
3110834424 57 885 390 0.33 -0.22
3110903064 57 712 636 -1.18 0.76
3110971700 57 763 761 -0.37 0.05
3111040344 57 770 770 0.91 3.42
3111107944 57 770 768 3.40 1.61
3111175544 57 763 758 4.00 7.31
3111243144 57 731 645 1.40 1.82
3111310744 57 860 382 -0.45 0.69
3111379384 57 746 720 3.04 -2.25
3111448024 57 768 767 1.10 -0.13
3111516660 57 770 769 2.80 -1.35
3111585300 57 769 767 5.09 -0.29
3111653940 57 751 738 2.60 5.21
3111721540 57 839 507 3.00 -2.17
3111790180 57 688 544 1.22 -0.28
3111858824 57 760 754 1.27 -3.28
3111927460 57 769 769 2.39 2.88
3111995060 57 770 769 4.05 2.43
3112062660 57 766 763 2.28 4.97
3112130264 57 734 687 4.55 3.55
3112197860 57 879 330 4.39 -2.51
3112266504 57 730 676 -0.23 -0.29
3112336188 57 765 764 1.77 -0.50
3112404828 57 770 770 2.59 4.13
3112472428 57 770 768 5.09 2.36
3112540032 57 759 752 1.57 5.50
3112607628 57 747 601 -1.99 0.97
3112676268 57 767 465 2.55 -2.47
3112744908 57 754 740 -1.57 0.30
3112813548 57 768 768 -0.28 -3.02
3112883236 57 770 769 5.88 6.51
3112950836 57 768 766 5.84 -0.37
3113019476 57 745 725 1.48 3.09
3113087076 57 882 428 -0.22 1.22
3113155716 57 705 618 1.25 -0.35
3113224356 57 763 760 1.92 -3.33
3113292996 57 770 769 -0.89 5.70
3113361632 57 770 768 0.35 1.63
3113429224 57 763 759 3.20 2.94
3113496828 57 730 656 2.04 1.56
3113564428 57 858 371 0.19 -1.06
3113633064 57 744 714 2.31 -3.50
3113701704 57 767 766 -1.25 1.84
3113770344 57 770 770 3.64 -1.80
3113838984 57 770 768 0.00 -0.80
3113907620 57 753 744 3.95 6.82
3113975224 57 804 541 -1.41 0.74
3114043864 57 684 536 5.88 -2.31
3114112504 57 758 751 1.78 -3.06
3114181140 57 769 769 2.71 -1.18
3114249784 57 770 769 3.44 4.19
3114317384 57 767 764 1.98 4.99
3114384980 57 736 705 3.41 3.82
3114452580 57 880 337 2.06 -1.01
3114521224 57 723 656 -1.04 2.45
3114589864 57 764 762 2.08 -2.49
3114658500 57 770 769 4.43 5.22
3114726100 57 771 768 2.09 2.59
3114793704 57 761 756 3.40 5.74
3114861304 57 738 629 4.78 1.49
3114928904 57 824 423 1.94 0.44
3114996504 57 748 728 0.45 -1.68
3115065152 57 768 767 0.42 3.00
3115132748 57 770 770 0.56 -0.38
3115201388 57 769 766 4.98 0.75
3115268988 57 750 737 1.74 7.57
3115336588 57 843 512 -0.61 0.73
3115405228 57 698 559 2.75 1.07
3115472828 57 760 754 -0.90 -2.47
3115542508 57 769 769 0.21 0.52
3115610104 57 770 769 3.01 1.25
3115677716 57 766 762 2.57 3.19
3115745316 57 735 696 0.03 3.34
3115812916 57 881 331 1.54 -2.63
3115881556 57 728 680 0.88 2.03
3115949156 57 765 764 2.05 -5.03
3116017796 57 770 770 4.28 3.76
3116085396 57 770 768 2.86 0.88
3116152996 57 760 754 6.07 8.00
3116220596 57 738 615 4.07 1.92
3116288196 57 802 438 3.60 -0.21
3116356832 57 750 732 -1.74 0.22
3116425464 57 768 768 1.69 -1.87
3116494104 57 771 770 1.69 3.47
3116561704 57 769 766 4.83 2.37
3116629304 57 748 730 2.49 10.05
3116697944 57 875 478 1.48 2.73
3116765540 57 699 576 2.82 0.22
3116833144 57 761 757 -0.17 -1.46
3116902824 57 769 769 -0.61 1.88
3116971460 57 770 769 0.59 4.08
3117039064 57 765 761 -0.75 7.02
3117107700 57 730 680 1.49 2.48
3117175304 57 876 330 3.28 1.58
3117242904 57 738 702 3.12 -0.76
3117311540 57 766 765 3.33 -1.77
3117380180 57 770 770 2.52 1.20
3117447780 57 770 768 7.23 2.91
3117515380 57 756 750 3.90 2.50
3117582984 57 761 578 5.75 2.57
3117650584 57 738 479 1.43 0.84
3117718184 57 754 741 0.09 0.67
3117785784 57 768 768 0.90 3.22
3117853380 57 770 769 1.92 1.27
3117920984 57 769 766 3.95 -1.88
3117989624 57 745 727 4.56 7.69
3118057224 57 879 438 -3.34 0.93
3118125864 57 710 612 1.08 -0.32
3118194508 57 762 759 0.21 -2.01
3118263152 57 770 769 -0.70 3.52
3118331788 57 771 768 1.09 3.65
3118399384 57 763 760 -0.37 0.26
3118468028 57 729 664 0.45 0.61
3118535628 57 870 352 1.76 -0.01
3118604268 57 742 715 6.56 -3.58
3118672916 57 768 766 2.25 -0.40
3118741556 57 770 770 2.53 -0.33
3118810196 57 770 768 0.65 -0.28
3118878836 57 752 744 4.92 1.92
3118946436 57 791 528 4.71 1.12
3119014036 57 710 541 2.79 2.54
3119081636 57 758 752 2.10 -1.98
3119150276 57 769 769 4.10 -0.01
3119218912 57 771 769 0.98 1.92
3119286504 57 767 764 0.01 5.65
3119354104 57 735 709 2.66 4.59
3119421708 57 880 367 0.47 0.83
3119489304 57 724 666 0.30 1.35
3119556904 57 765 762 0.29 -0.21
3119625544 57 770 770 3.00 4.49
3119693144 57 771 768 6.15 0.18
3119760744 57 761 757 0.40 6.39
3119828344 57 731 634 4.17 0.54
3119895944 57 857 414 1.65 -1.00
3119964580 57 748 726 0.79 -1.90
3120033224 57 768 767 0.21 2.75
3120100824 57 771 769 4.22 3.11
3120168424 57 770 767 1.04 -1.79
3120237064 57 749 741 3.52 3.54
3120304664 57 821 508 3.83 0.24
3120372264 57 702 543 2.17 1.84
3120439864 57 759 754 -0.99 0.46
3120508500 57 769 769 1.80 1.62
3120576100 57 771 769 2.91 1.18
3120643700 57 767 763 3.34 0.92
3120711304 57 735 707 3.25 2.70
3120778900 57 878 355 1.25 -4.08
3120847544 57 724 663 5.12 -1.21
3120916180 57 764 762 0.99 -2.06
3120984824 57 769 769 1.79 2.67
3121052424 57 770 768 4.08 0.45
3121120020 57 761 755 0.87 5.49
3121187620 57 732 622 1.31 0.67
3121255232 57 833 426 0.08 -0.92
3121323864 57 749 730 0.28 -0.33
3121392508 57 768 767 3.62 0.22
3121460108 57 771 770 3.42 4.29
3121527704 57 770 767 3.57 -1.74
3121596348 57 748 737 1.81 4.25
3121663948 57 835 488 0.86 2.30
3121731548 57 703 582 2.50 3.35
3121799148 57 760 756 0.64 -1.66
3121867796 57 769 770 2.53 5.77
3121935396 57 771 769 2.57 2.04
3122002996 57 766 762 3.69 5.91
3122070596 57 732 698 5.74 3.40
3122138196 57 877 343 1.12 2.38
3122205796 57 731 682 2.51 -0.07
3122274436 57 766 765 -0.33 0.86
3122343076 57 770 770 4.54 3.95
3122410676 57 771 768 3.62 0.78
3122478276 57 759 753 1.82 5.33
3122545876 57 739 602 2.73 0.23
3122613472 57 798 442 4.10 -1.54
3122682104 57 753 738 -1.46 0.59
3122750744 57 768 767 -0.24 -3.02
3122820424 57 771 770 2.71 5.09
3122888024 57 769 766 4.31 -3.14
3122956660 57 745 730 -0.82 2.08
3123025304 57 865 458 1.18 1.88
3123092904 57 702 610 3.98 -0.28
3123161540 57 762 758 0.51 -3.22
3123230184 57 770 769 2.68 3.75
3123297784 57 771 769 -0.60 4.69
3123366424 57 764 761 3.77 3.16
3123434024 57 732 664 0.51 3.15
3123501624 57 868 361 1.75 2.49
3123569224 57 739 705 2.41 0.00
3123636824 57 766 -18350 2.98 0.00
3123707544 57 769 -7864 1.86 0.00
3123777220 57 -20972 -5243 0.00 3.35
3123850024 57 -31457 747 0.00 5.00
3123920744 57 798 529 4.70 0.44
3123988348 57 698 558 -0.24 0.67
3124056984 57 759 754 -0.88 -1.53
3124126668 57 769 769 0.57 2.75
3124194268 57 770 769 2.93 1.80
3124261868 57 766 763 3.67 3.52
3124329464 57 734 697 2.95 0.46
3124397076 57 874 337 1.26 -1.69
3124465716 57 729 679 0.67 -0.71
3124534356 57 765 764 2.33 0.64
3124601956 57 770 770 3.47 1.04
3124669556 57 771 768 1.32 -3.31
3124738196 57 759 754 2.17 7.65
3124805796 57 732 618 2.26 0.25
3124873396 57 794 441 0.09 0.46
3124940996 57 751 735 0.20 -1.01
3125009628 57 768 768 1.36 0.99
3125077224 57 770 770 3.54 4.70
3125144824 57 769 767 7.58 -0.86
3125213464 57 747 735 2.39 4.96
3125281064 57 848 487 3.03 -0.83
3125349700 57 696 580 2.91 2.83
3125417304 57 761 757 -0.13 -1.32
3125486984 57 769 769 -0.19 0.47
3125555620 57 771 769 0.30 3.91
3125623224 57 765 762 -1.89 -1.48
3125692904 57 729 687 5.33 3.20
3125760500 57 872 350 4.02 -4.30
3125829144 57 739 699 5.48 -1.30
3125897784 57 766 766 -2.24 1.21
3125966420 57 770 770 4.41 2.42
3126034024 57 770 768 1.21 2.89
3126101624 57 755 750 -2.03 1.40
3126170264 57 742 592 2.03 -0.02
3126238904 57 722 476 2.73 -1.20
3126307540 57 756 745 0.13 -2.74
3126376180 57 769 769 3.69 4.18
3126495668 60 771 769 1.02 0.00
3126573172 64 -10486 2621 0.00 0.00
3126653056 70 -28836 -28836 0.00 0.00
3126735008 72 -26214 -26214 0.00 0.99
3126765048 72 -10486 766 0.00 0.23
3126835768 72 -28836 769 0.00 0.84
3126906488 72 0 771 0.00 4.07
3126972008 72 -20972 767 0.00 -0.23
3127043768 72 15729 730 0.00 -0.20
3127114488 72 -20972 872 0.00 3.49
3127185212 72 -18350 737 0.00 2.95
