microsec deg hall1 hall2 accelX accelY
147329304 90 23593 769 0.00 0.45
147397940 90 -10486 749 0.00 -1.12
147468660 90 5243 641 0.00 -2.24
147537300 90 31457 748 0.00 1.60
147605940 90 20972 766 0.00 2.33
147674580 90 10486 769 0.00 0.22
147743220 90 23593 752 0.00 0.64
147811860 90 -2621 628 0.00 1.16
147880500 90 26214 746 0.00 -1.24
147950180 90 -23593 766 0.00 1.12
148019860 90 10486 767 0.00 1.87
148088500 90 0 743 0.00 0.61
148152980 90 -15729 698 0.00 -0.34
148223700 90 28836 744 0.00 1.65
148292340 90 26214 766 0.00 -2.57
148362020 90 18350 769 0.00 -0.22
148431712 90 28836 750 0.00 2.98
148500352 90 28836 633 0.00 0.06
148568992 90 10486 748 0.00 2.22
148637628 90 -18350 766 0.00 -1.01
148708348 90 0 766 0.00 -0.49
148773872 90 -10486 747 0.00 -1.45
148844596 90 15729 712 0.00 1.21
148913232 90 10486 749 0.00 1.32
148981876 90 -26214 765 0.00 -1.40
149052592 90 -20972 768 0.00 1.10
149122276 90 18350 746 0.00 1.00
149190912 90 18350 679 0.00 -2.44
149260580 90 -7864 747 0.00 2.77
149329220 90 -2621 766 0.00 -0.96
149398900 90 -31457 769 0.00 0.08
149468580 90 -10486 750 0.00 -0.90
149539300 90 2621 637 0.00 -0.60
149607940 90 2621 754 0.00 -1.24
149676580 90 13107 767 0.00 -1.80
149746260 90 15729 768 0.00 0.88
149814900 90 31457 745 0.00 -0.50
149884580 90 -13107 639 0.00 0.75
149954260 90 -7864 749 0.00 0.82
150022900 90 13107 766 0.00 -2.32
150092580 90 15729 769 0.00 3.70
150161228 90 20972 743 0.00 1.86
150229872 90 0 603 0.00 -2.32
150295392 90 26214 747 0.00 2.10
150364032 90 -10486 766 0.00 0.57
150433712 90 31457 769 0.00 -1.03
150503392 90 -13107 749 0.00 -1.31
150574116 90 -5243 595 0.00 0.71
150642756 90 -26214 747 0.00 2.91
150712432 90 23593 766 0.00 0.52
150781076 90 -23593 769 0.00 -0.17
150851796 90 13107 749 0.00 -0.07
150921472 90 -18350 676 0.00 0.31
150991140 90 -13107 755 0.00 2.37
151060820 90 7864 769 0.00 0.56
151128420 90 0 768 0.00 -1.07
151193940 90 -13107 745 0.00 -1.86
151264660 90 -31457 713 0.00 0.54
151334340 90 -15729 753 0.00 -1.50
151405060 90 -18350 766 0.00 0.32
151474740 90 -10486 765 0.00 3.93
151544420 90 18350 743 0.00 -0.18
151614100 90 -26214 729 0.00 0.11
151683780 90 10486 756 0.00 1.69
151752420 90 -28836 766 0.00 -3.14
151823140 90 18350 764 0.00 0.43
151891788 90 733 714 1.79 -0.08
151959392 90 732 624 -1.63 0.90
152026992 90 756 754 2.67 0.23
152093552 90 768 767 4.01 -0.18
152161152 90 769 764 -0.51 2.08
152228752 90 752 736 1.23 0.75
152295312 90 684 638 -3.33 0.92
152362912 90 747 750 -3.28 -1.55
152431548 90 766 766 1.09 1.26
152498112 90 763 766 1.33 1.14
152564668 90 751 741 0.45 1.29
152631228 90 642 634 -1.83 0.92
152698832 90 738 740 1.12 0.67
152765392 90 767 765 -1.61 0.32
152832992 90 770 766 0.35 -0.36
152900592 90 760 751 -1.58 2.42
152968188 90 724 646 -1.06 -0.69
153036832 90 734 729 -3.37 -0.69
153105472 90 766 765 -0.08 1.11
153173076 90 769 766 1.43 -0.22
153240676 90 761 755 0.29 0.53
153307236 90 719 656 -0.74 0.53
153374836 90 715 716 1.43 -0.07
153442436 90 764 764 0.40 2.63
153508996 90 767 767 -1.81 2.65
153576592 90 765 759 0.10 2.16
153643156 90 739 680 -0.14 2.81
153710756 90 683 702 -1.54 0.73
153778352 90 760 762 -0.27 1.64
153845956 90 765 767 0.38 1.36
153912512 90 766 760 1.68 1.71
153979076 90 742 704 1.07 1.03
154045636 90 657 678 0.45 0.44
154112196 90 757 760 -2.97 1.36
154179796 90 766 767 -2.88 0.64
154247396 90 766 764 0.15 1.17
154313956 90 736 719 -0.65 2.28
154381548 90 688 649 -1.29 0.10
154449152 90 750 756 -1.80 1.25
154516752 90 766 767 0.14 0.73
154583312 90 769 765 1.55 1.34
154649872 90 751 736 0.88 2.62
154716436 90 587 642 0.40 -0.68
154784024 90 739 749 -2.73 0.60
154851620 90 766 767 -1.99 -0.67
154920260 90 769 766 0.40 2.13
154986820 90 752 743 0.24 0.42
155053380 90 622 638 -0.22 1.63
155120980 90 731 743 1.97 -1.14
155188580 90 765 766 1.55 1.68
155255140 90 765 766 0.16 1.94
155321700 90 758 752 -0.36 1.65
155389300 90 743 646 -1.43 0.44
155456900 90 721 733 -3.00 -1.62
155525540 90 764 765 -1.80 1.89
155593140 90 768 767 -0.89 0.29
155660740 90 761 756 -1.67 1.10
155728340 90 723 662 -1.00 0.84
