microsec deg hall1 hall2 accelX accelY
1100200180 24 507 660 -0.13 0.00
1100225780 24 -26214 15729 0.00 0.00
1100349736 24 18350 -5243 0.00 8.13
1100429608 25 507 661 8.12 0.00
1100455216 25 661 0 -0.15 8.12
1100571892 26 507 661 -0.13 0.00
1100649400 27 23593 -5243 0.00 0.00
1100729288 28 23593 5243 0.00 0.00
1100756232 28 -15729 15729 0.00 0.00
1100880948 29 -26214 -15729 0.00 8.12
1100911000 29 506 661 -0.12 8.14
1100979636 29 507 661 -0.11 8.15
1101100200 30 507 661 -0.12 0.00
1101125804 30 7864 5243 0.00 0.00
1101246640 31 -10486 5243 0.00 8.13
1101326532 32 507 661 8.13 0.00
1101352132 32 661 0 -0.13 8.12
1101468808 33 507 661 -0.15 0.00
1101546312 35 -15729 5243 0.00 0.00
1101574280 35 7864 15729 0.00 0.00
1101696920 35 23593 -15729 0.00 8.10
1101725936 35 507 661 -0.14 8.12
1101794580 35 507 661 -0.14 8.14
1101863216 35 507 661 -0.14 8.13
1101931856 35 508 661 -0.12 8.13
1102000488 35 507 661 -0.11 8.12
1102069128 35 507 661 -0.13 8.15
1102137768 35 507 661 -0.11 8.10
1102206408 35 507 660 -0.12 8.13
1102326968 37 507 661 -0.12 0.00
1102404472 40 18350 -5243 0.00 0.00
1102484360 45 -26214 5243 0.00 0.00
1102564224 48 7864 15729 0.00 0.00
1102643056 52 23593 5243 0.00 0.00
1102721888 56 7864 -15729 0.00 0.00
1102801760 59 -26214 5243 0.00 0.00
1102881632 62 23593 5243 0.00 0.00
1102960464 64 23593 -15729 0.00 0.00
1103041360 66 23593 -5243 0.00 0.00
1103121248 67 -26214 -15729 0.00 0.00
1103203200 68 7864 -5243 0.00 -0.13
1103283072 70 15729 507 0.00 8.12
1103360864 72 508 661 8.12 0.00
1103438348 74 661 0 8.12 0.00
1103515760 76 660 0 8.14 0.00
1103541280 76 661 0 -0.11 8.12
1103655988 77 507 661 -0.11 0.00
1103733492 79 -15729 -5243 0.00 0.00
1103814388 81 -15729 5243 0.00 0.00
1103894272 83 23593 15729 0.00 -0.13
1103975196 85 15729 507 0.00 8.13
1104052980 87 507 661 8.13 0.00
1104078580 87 661 0 -0.16 8.12
1104195236 88 507 662 -0.12 0.00
1104272732 89 -26214 -5243 0.00 0.00
1104353652 90 7864 5243 0.00 -0.13
1104380584 90 26214 507 0.00 -0.12
1104451300 90 5243 507 0.00 -0.13
1104520984 90 -5243 508 0.00 -0.12
1104591708 90 -5243 508 0.00 -0.13
1104662424 90 15729 507 0.00 -0.16
1104733152 90 -5243 508 0.00 -0.13
1104803876 90 -5243 507 0.00 -0.13
1104874596 90 -26214 507 0.00 -0.13
1104998240 90 -15729 507 0.00 0.00
1105077056 90 661 0 8.13 0.00
1105102568 90 661 0 -0.15 8.14
1105165356 90 503 652 0.67 7.84
1105232952 90 399 612 0.11 8.24
1105352436 91 268 568 -0.48 0.00
1105378032 91 -15729 0 0.00 0.00
1105497812 91 -10486 0 0.00 3.61
1105575300 91 769 769 2.79 0.00
1105652808 91 768 0 5.52 0.00
1105678312 91 698 0 -3.56 5.65
1105741092 91 485 459 -2.12 -1.97
1105810772 91 486 647 1.76 -2.96
1105879412 91 763 765 -1.88 2.29
1105999972 90 769 769 -2.49 0.00
1106077452 91 23593 -18350 0.00 0.00
1106158356 90 18350 0 0.00 0.41
1106183952 90 28836 767 0.00 1.91
1106251852 90 -23593 770 0.00 4.66
1106374456 91 13107 765 0.00 0.00
1106452236 91 277 0 -2.09 0.00
1106477744 91 735 0 1.08 1.82
1106540524 91 753 759 -1.48 4.75
1106661052 90 770 770 0.33 0.00
1106738556 91 -10486 10486 0.00 0.00
1106767568 91 26214 -23593 0.00 0.00
1106840368 91 -18350 -2621 0.00 1.70
1106913176 91 -31457 765 0.00 0.88
1106983892 91 7864 771 0.00 6.54
1107052528 91 31457 762 0.00 2.97
1107122220 91 23593 719 0.00 2.95
1107243800 90 5243 340 0.00 0.00
1107269420 90 770 0 -2.78 -4.52
1107336260 90 771 770 -0.57 1.39
1107404900 90 759 764 -2.24 2.91
1107473540 90 570 674 3.21 5.28
1107541136 90 644 522 6.17 -1.24
1107609780 90 759 754 2.01 5.13
1107677376 90 770 770 5.59 5.12
1107744976 90 767 766 4.87 -2.56
1107813612 90 742 737 5.13 3.46
1107881216 90 693 339 0.22 0.34
1107948816 90 697 730 -2.54 0.33
1108017444 90 769 768 -4.10 -4.29
1108087124 90 769 769 -0.02 3.15
1108155764 90 719 751 -0.77 2.43
1108224404 90 621 310 -1.99 1.73
1108293044 90 700 688 3.78 -1.19
1108361684 90 768 766 3.88 -0.71
1108430324 90 770 770 5.86 1.59
1108497924 90 753 758 3.42 -0.15
1108566564 90 703 516 2.14 3.79
1108634164 90 522 648 0.49 2.48
1108701764 90 764 762 2.49 -1.44
1108822324 91 771 770 -1.72 0.00
1108847936 91 -13107 2621 0.00 0.00
1108970820 92 15729 15729 0.00 0.87
1108998784 92 763 762 1.47 -2.33
1109067424 92 771 770 4.16 0.71
1109186916 93 768 769 3.08 0.00
1109264412 94 28836 -26214 0.00 0.00
1109345344 96 -23593 -28836 0.00 -0.30
1109428352 97 20972 770 0.00 -3.01
1109507196 99 767 769 4.94 0.00
1109584676 101 727 0 -0.32 0.00
1109662120 102 472 0 -0.16 0.00
1109687676 102 760 0 -0.98 4.64
1109805412 103 768 767 3.12 0.00
1109831056 103 -5243 -2621 0.00 0.00
1109954972 105 -23593 20972 0.00 0.32
1110036916 107 516 619 -0.62 0.00
1110114712 108 765 0 -1.52 0.00
1110140272 108 770 0 -1.44 3.99
1110258012 109 764 766 5.36 0.00
1110335572 110 452 -23593 -1.48 0.00
1110416496 113 5243 26214 0.00 0.00
1110496368 115 -20972 15729 0.00 0.00
1110578324 117 -10486 -10486 0.00 -0.08
1110662368 118 5243 705 0.00 -0.70
1110689304 118 725 733 0.28 -3.01
1110810880 119 767 764 -4.42 0.00
1110836776 119 10486 18350 0.00 0.00
1110909572 119 2621 -10486 0.00 -0.06
1110983416 119 2621 486 0.00 1.30
1111053092 119 730 720 1.19 2.93
1111121740 119 771 769 -2.11 2.74
1111191420 119 766 769 2.38 -1.55
1111261104 119 712 725 1.15 -0.86
1111330780 119 557 517 -0.41 2.14
1111400468 119 750 744 -1.38 -0.42
1111471188 119 771 770 -0.57 -1.07
1111541904 119 762 765 -1.53 7.10
1111611584 119 601 671 1.01 3.40
1111680224 119 524 560 0.18 -1.39
1111749904 119 762 761 0.27 2.38
1111818532 119 771 770 0.87 1.34
1111887176 119 752 761 2.94 0.87
1111955812 119 647 491 3.14 1.05
1112024452 119 598 641 3.85 1.35
1112093096 119 769 765 -2.11 0.00
1112162768 119 769 -26214 3.50 0.00
1112234536 119 764 -31457 1.46 0.00
1112306288 119 -28836 26214 0.00 -0.41
1112381172 119 -10486 749 0.00 -1.94
1112453976 119 771 770 -3.64 0.00
1112523660 119 766 -7864 0.31 0.00
1112646284 120 7864 -13107 0.00 1.58
1112727188 120 749 750 2.08 0.00
1112804736 119 770 0 1.57 0.00
1112882200 119 760 0 2.29 0.00
1112907752 119 281 0 0.90 -1.66
1113024488 119 358 504 2.27 0.00
1113050140 119 -15729 13107 0.00 0.00
1113175108 119 -20972 7864 0.00 3.12
1113204112 119 699 699 -1.10 1.16
1113325712 119 778 293 1.74 0.00
1113351360 119 -28836 18350 0.00 0.00
1113424400 119 -15729 -26214 0.00 -5.18
1113500320 119 2621 765 0.00 0.33
1113570000 119 690 730 3.09 0.24
1113638636 119 651 389 -0.49 -0.08
1113709360 119 746 748 5.28 -1.34
1113779048 119 771 770 0.72 -4.39
1113900624 120 760 765 2.48 0.00
1113926264 120 26214 -15729 0.00 0.00
1113999316 120 -10486 -13107 0.00 0.17
1114074204 120 -15729 770 0.00 -3.21
1114147004 120 771 769 1.50 0.00
1114267532 119 745 2621 -2.12 5.94
1114294476 119 13107 696 0.00 -0.61
1114418148 120 -26214 762 0.00 0.00
1114446120 120 768 0 -1.60 -1.19
1114514756 120 756 762 3.38 0.24
1114583400 120 691 577 1.19 2.49
1114652040 120 542 588 2.44 -0.38
1114721720 120 765 763 -2.30 0.86
1114791400 120 771 771 2.94 2.60
1114860040 120 740 753 0.71 3.15
1114928676 120 735 386 -0.13 2.22
1114998356 120 686 698 -2.38 0.23
1115068036 120 770 768 -2.69 1.24
1115137720 120 768 769 3.21 2.70
1115206360 120 685 732 -1.98 -0.02
1115277076 120 309 438 0.79 2.14
1115345724 120 753 752 -0.17 3.42
1115415404 120 772 770 -2.86 -5.62
1115486128 120 761 764 -0.66 3.17
1115555804 120 674 590 3.45 6.04
1115624440 120 582 599 2.61 -1.95
1115694132 120 766 764 1.21 -0.07
1115763812 120 771 770 -0.02 2.10
1115833492 120 744 755 1.88 0.04
1115902132 120 759 345 2.85 5.32
1115970772 120 691 698 -0.31 3.21
1116040444 120 771 768 3.43 -3.90
1116110120 120 768 769 0.43 0.09
1116178756 120 705 732 -0.71 3.81
1116248440 120 548 351 -3.73 -0.72
1116319160 120 744 747 -0.62 3.71
1116388840 120 772 770 -2.12 -6.02
1116459560 120 760 765 0.42 7.06
1116528200 120 611 637 0.76 2.32
1116596840 120 553 569 5.20 -0.74
1116666516 120 766 763 0.68 1.36
1116735156 120 771 770 3.45 0.00
1116803800 120 749 757 4.16 2.94
1116872440 120 774 340 2.12 -0.11
1116942116 120 691 715 0.03 -1.43
1117011804 120 770 768 -4.79 -0.92
1117082520 120 768 769 0.00 -1.36
1117152204 120 699 731 -2.01 2.23
1117221880 120 442 445 -0.70 1.09
1117291572 120 750 752 1.24 -0.87
1117361252 120 771 770 1.02 1.44
1117429892 120 762 765 1.48 4.17
1117498532 120 670 617 2.39 2.95
1117567172 120 524 566 -0.90 0.95
1117636840 120 764 762 -2.40 -2.57
1117707560 120 771 770 1.24 0.11
1117776196 120 742 756 2.64 -2.03
1117845880 120 724 346 -0.15 1.22
1117915560 120 705 708 2.64 1.06
1117984200 120 771 768 -0.37 1.12
1118053880 120 769 769 2.91 7.79
1118122520 120 720 734 -1.45 6.18
1118192196 120 624 389 -2.48 -2.10
1118262920 120 746 750 1.16 3.60
1118331560 120 772 770 -3.14 -4.58
1118402280 120 757 764 -0.64 1.60
1118471956 120 618 632 -1.03 -0.58
1118542684 120 556 586 -0.04 -2.13
1118613400 120 767 763 0.90 2.54
1118682044 120 770 770 0.38 1.09
1118750684 120 747 754 -1.21 4.16
1118820372 120 795 281 -0.11 0.00
1118890048 120 702 719 1.23 -1.10
1118959732 120 770 769 -1.78 -4.75
1119030452 120 767 768 -0.03 -0.45
1119101160 120 676 718 -0.96 5.09
1119170840 120 349 520 -3.20 1.46
1119240520 120 760 758 1.37 -2.73
1119310200 120 772 770 0.66 3.76
1119378840 120 760 763 4.31 -1.05
1119448516 120 698 569 -0.30 1.99
1119518200 120 603 633 2.37 0.77
1119586840 120 767 765 -4.14 -0.17
1119657556 120 770 770 -5.55 1.47
1119727236 120 731 748 -4.25 -3.86
1119797960 120 702 333 -3.90 1.06
1119867640 120 738 730 0.37 -0.26
1119937316 120 772 770 -1.02 2.74
1120007004 120 767 767 4.06 -0.34
1120076684 120 698 695 0.90 1.22
1120145324 120 455 516 3.15 -2.46
1120215004 120 758 759 2.83 -2.41
1120284692 120 771 770 -3.77 -1.34
1120355412 120 750 761 6.26 4.88
1120424052 120 645 480 -1.57 3.73
1120493732 120 644 661 4.83 3.88
1120562372 120 770 766 -2.69 0.81
1120632040 120 770 769 5.51 5.77
1120700692 120 735 745 5.65 2.18
1120769320 120 784 271 -2.37 1.15
1120839000 120 733 737 -0.98 -1.25
1120909720 120 771 770 -3.11 -3.53
1120980440 120 761 767 -0.16 3.64
1121050120 120 630 683 2.33 0.42
1121118760 120 434 555 -2.65 2.04
1121188436 120 763 761 -0.04 -4.84
1121259160 120 771 770 -0.19 -1.00
1121329880 120 755 760 3.05 1.58
1121398520 120 767 319 1.63 2.08
1121467156 120 667 699 3.71 -3.69
1121536844 120 769 768 -0.95 -2.86
1121607564 120 768 769 -1.56 -2.06
1121678284 120 700 734 -1.66 4.67
1121747960 120 377 490 -0.02 -0.67
1121818692 120 754 751 0.48 2.57
1121887332 120 772 770 3.30 2.97
1121955972 120 763 765 4.34 4.90
1122024612 120 699 624 4.55 4.84
1122093252 120 528 567 -1.31 4.56
1122162920 120 764 763 1.65 0.93
1122231560 120 771 770 -2.43 -0.56
1122302276 120 742 756 0.20 -0.77
1122371960 120 697 422 -0.63 3.67
1122441636 120 703 701 7.24 -1.13
1122511320 120 771 768 -1.76 2.97
1122581000 120 769 769 1.46 0.06
1122649640 120 715 731 0.67 5.94
1122718276 120 551 350 -3.94 -2.10
1122789000 120 746 749 0.83 3.71
1122857640 120 771 770 -3.71 -5.17
1122928360 120 759 765 1.22 5.09
1122996996 120 624 625 1.55 3.73
1123065640 120 513 569 3.76 1.10
1123134284 120 766 763 1.82 5.21
1123202920 120 771 770 1.23 1.78
1123323444 120 754 759 0.19 0.00
1123400968 119 0 -13107 0.00 0.00
1123478776 120 -20972 -15729 0.00 0.00
1123509860 120 -13107 -15729 0.00 0.00
1123584744 120 10486 28836 0.00 1.42
1123657548 120 5243 680 0.00 4.83
1123727228 120 645 649 1.81 -1.66
1123796908 120 770 767 -0.23 -0.96
1123867628 120 771 769 -0.49 5.87
1123937316 120 729 739 -1.75 1.66
1124006996 120 592 309 -1.49 -1.82
1124077716 120 744 746 -2.28 0.92
1124147396 120 771 770 0.64 -2.11
1124268988 120 759 765 -2.74 0.00
1124346800 120 13107 -23593 0.00 0.00
1124428772 119 -26214 18350 0.00 0.00
1124458824 119 -13107 28836 0.00 0.00
1124532660 119 5243 31457 0.00 1.43
1124604424 119 15729 687 0.00 4.14
1124675144 119 7864 626 0.00 4.65
1124744820 119 15729 768 0.00 -2.85
1124816580 119 -28836 769 0.00 0.47
1124888344 119 709 734 0.36 -2.87
1124958032 119 348 504 -2.03 -0.18
1125028748 119 754 748 0.21 -0.49
1125098432 119 771 770 0.14 -0.02
1125168112 119 762 765 -0.58 2.65
1125289676 119 697 613 -0.46 0.00
1125315568 119 23593 -10486 0.00 0.00
1125441324 119 -18350 -10486 0.00 0.21
1125472420 119 743 757 0.47 -0.29
1125593984 120 639 677 2.74 0.00
1125619628 120 -13107 5243 0.00 0.00
1125691644 120 20972 31457 0.00 -1.12
1125765480 120 31457 771 0.00 6.82
1125836200 120 750 757 -1.06 2.78
1125905880 120 790 321 -0.11 1.93
1126027480 119 693 716 -0.87 0.00
1126105280 120 20972 20972 0.00 0.00
1126186208 119 0 -31457 0.00 0.00
1126264008 120 5243 20972 0.00 0.00
1126343888 120 -28836 -26214 0.00 -4.08
1126376020 120 31457 771 0.00 -2.02
1126499692 120 -18350 765 0.00 0.00
1126527652 120 285 0 3.78 -0.83
1126595256 120 532 581 0.92 -1.56
1126716840 119 762 762 1.08 0.00
1126794384 120 23593 2621 0.00 0.00
1126822360 120 0 23593 0.00 0.00
1126891000 120 26214 31457 0.00 -1.92
1127016732 120 -2621 753 0.00 0.00
1127043672 120 769 0 2.34 -1.70
1127111268 120 762 764 2.94 0.49
1127231816 120 673 617 2.88 0.00
1127309368 120 -20972 28836 0.00 0.00
1127391340 119 -5243 -18350 0.00 1.83
1127473320 119 -15729 733 0.00 1.28
1127501288 119 456 449 2.92 -1.81
1127570968 119 643 658 1.63 2.03
1127691524 120 767 764 0.54 0.00
1127717156 120 -26214 -20972 0.00 0.00
1127791256 120 0 -31457 0.00 1.24
1127860936 120 23593 509 0.00 -3.23
1127984604 120 0 737 0.00 0.00
1128043068 119 770 28836 0.00 0.00
1128078084 119 681 725 1.29 -1.83
1128147772 119 614 549 1.68 5.82
1128268316 120 553 592 6.31 0.00
1128293960 120 18350 20972 0.00 0.00
1128365964 120 13107 -5243 0.00 4.49
1128438764 120 -7864 711 0.00 3.82
1128561372 120 652 276 -3.41 0.00
1128587276 120 15729 2621 0.00 0.00
1128659028 120 -20972 13107 0.00 -5.65
1128733908 120 -2621 747 0.00 -2.83
1128805660 120 603 519 1.37 0.00
1128874304 120 665 -5243 3.43 0.00
1128945016 120 766 -20972 -2.17 0.00
1129017816 120 -10486 10486 0.00 3.58
1129091656 120 -7864 710 0.00 5.98
1129162376 120 472 379 -1.34 -4.36
1129233096 120 748 753 -1.06 0.04
1129302776 120 771 770 -0.47 -1.38
1129373500 120 755 763 -1.40 3.89
1129443180 120 668 515 4.14 3.27
1129511820 120 668 669 2.55 -0.27
1129581512 120 770 767 -0.69 -1.05
1129652220 120 770 769 1.66 0.08
1129720876 120 722 740 2.21 5.86
1129789516 120 544 313 -4.76 -5.51
1129860228 120 740 742 2.19 -2.16
1129929908 120 771 770 -1.15 -1.58
1130000624 120 760 765 3.27 1.23
1130069264 120 638 663 -0.53 1.98
1130138944 120 468 561 -2.23 0.20
1130208616 120 766 763 1.38 3.28
1130277256 120 772 770 -1.33 7.96
1130346936 120 754 760 4.05 1.90
1130415576 120 711 406 2.07 4.92
1130484216 120 650 686 0.10 -2.42
1130553896 120 769 767 -2.53 0.22
1130623576 120 769 770 -3.62 1.12
1130693256 120 718 743 2.85 4.85
1130761896 120 528 387 2.65 -2.71
1130831576 120 749 745 0.63 0.77
1130900216 120 771 769 -0.90 0.56
1130969896 120 765 766 2.62 0.47
1131038540 120 686 691 -3.48 0.31
1131108220 120 457 528 -3.69 -0.80
1131178948 120 760 761 0.22 -0.52
1131248620 120 771 770 -5.40 -0.31
1131319344 120 749 760 -0.52 -0.17
1131441956 121 711 452 1.08 0.00
1131467596 121 13107 7864 0.00 0.00
1131538580 121 -15729 26214 0.00 -2.07
1131613456 121 -28836 766 0.00 3.62
1131685208 121 701 687 -0.68 0.88
1131806800 123 480 554 0.14 0.00
1131884316 126 -13107 -15729 0.00 0.00
1131967328 127 28836 23593 0.00 2.46
1131996356 127 23593 722 0.00 -3.66
1132068108 127 20972 541 0.00 6.24
1132138820 127 13107 764 0.00 2.29
1132261468 129 10486 772 0.00 0.00
1132340320 130 628 0 2.56 0.00
1132417748 132 637 0 -3.88 0.00
1132495192 133 768 0 0.58 0.00
1132572632 134 768 0 1.43 0.00
1132650084 135 697 0 0.89 0.00
1132675628 135 589 0 4.32 4.03
1132739412 135 724 720 2.88 -0.38
1132809096 135 771 768 0.03 2.41
1132877732 135 769 769 2.86 5.04
1132998272 136 717 729 0.10 0.00
1133023900 136 0 -28836 0.00 0.00
1133144704 136 -18350 -18350 0.00 3.27
1133227676 135 761 766 4.09 0.00
1133305188 136 498 0 6.65 0.00
1133382660 136 692 0 -0.32 0.00
1133460104 136 769 0 -2.80 0.00
1133537556 136 766 0 4.09 0.00
1133614984 136 558 0 0.87 0.00
1133640536 136 676 0 0.04 0.36
1133704328 136 744 746 -5.48 1.43
1133825896 135 771 770 -4.79 0.00
1133903688 136 -15729 10486 0.00 0.00
1133933756 136 0 -13107 0.00 0.00
1134003424 136 -10486 -5243 0.00 -5.60
1134078300 136 -20972 771 0.00 0.79
1134150064 136 769 768 -1.65 4.93
1134219744 136 702 721 4.16 -3.54
1134289420 136 397 492 -2.71 0.04
1134359100 136 754 757 -4.21 4.21
1134428784 136 771 770 -3.72 -0.80
1134499504 136 750 761 -1.82 6.30
1134621068 136 689 476 -1.23 0.00
1134646952 136 20972 2621 0.00 0.00
1134718712 136 -23593 26214 0.00 1.36
1134792552 136 -28836 764 0.00 2.69
1134864316 136 683 701 -0.70 0.00
1134985896 136 530 -15729 -4.29 1.21
1135014904 136 15729 771 0.00 -2.70
1135086676 136 31457 768 0.00 -4.95
1135158432 136 2621 725 0.00 -2.10
1135229152 136 23593 530 0.00 -4.84
1135352816 136 23593 748 0.00 0.00
1135431656 136 768 0 2.64 0.00
1135509112 136 688 0 0.88 0.00
1135534664 136 584 0 5.89 1.84
1135598452 136 724 728 -1.42 -1.06
1135669172 136 770 768 -1.49 -1.08
1135791796 136 766 768 3.66 0.00
1135817436 136 -5243 -10486 0.00 0.00
1135890500 136 2621 23593 0.00 -1.28
1135963300 136 31457 770 0.00 1.65
1136085904 136 770 769 1.22 0.00
1136111552 136 28836 -10486 0.00 0.00
1136236512 135 0 -15729 0.00 -0.76
1136263440 135 771 769 -1.95 1.39
1136333108 135 770 770 1.55 4.60
1136401748 135 747 760 2.60 0.61
1136470388 135 729 403 -1.07 7.44
1136540068 135 690 685 1.95 -1.42
1136609748 135 771 768 2.27 -4.56
1136679428 135 769 769 4.00 2.72
1136748068 135 707 729 1.33 5.97
1136816708 135 391 463 -1.35 -0.97
1136887428 135 752 754 -6.23 4.94
1136957108 135 772 770 1.90 -1.52
1137026788 135 753 762 0.69 2.46
1137095428 135 645 500 2.14 0.42
1137164068 135 646 650 1.77 1.10
1137232716 135 770 766 -0.32 -1.53
1137303440 135 770 769 6.13 8.10
1137372076 135 724 741 1.70 2.96
1137440716 135 487 341 -3.07 0.77
1137510400 135 745 747 2.34 0.04
1137579044 135 772 770 -7.92 -2.83
1137649764 135 759 765 -4.02 2.15
1137719440 135 612 610 -0.90 5.43
1137789124 135 592 611 5.19 -0.88
1137858796 135 770 766 -0.34 -0.69
1137929508 135 771 769 4.23 0.56
1137998148 135 734 748 1.50 4.65
1138066788 135 626 268 1.65 -2.96
1138136468 135 742 745 -2.99 1.79
1138206148 135 771 770 -7.11 0.54
1138275828 135 757 764 2.09 2.65
1138344468 135 573 585 0.03 3.23
1138413108 135 569 600 3.96 -0.36
1138482788 135 769 765 -2.63 6.30
1138552468 135 771 769 -0.02 4.59
1138622148 135 739 751 0.23 2.61
1138690788 135 770 267 2.63 0.11
1138759428 135 733 733 -0.41 -1.78
